review_id,public_probe_id,probe_id,user_id,split,probe_type,habit_family,query,choices_json,proposed_gold_choice_id,proposed_gold_action,evidence_preview_json,auto_validation_status,auto_validation_errors,auto_validation_warnings,reviewer_decision,reviewer_notes
review_user_0172_habit_02_fresh_sources_for_stakes_p00_direct_use,probe_622e01e2f3302301,user_0172_habit_02_fresh_sources_for_stakes_p00_direct_use,user_0172,test,direct_use,tool_action,Answer a current regulatory question for the user.,"[{""choice_id"": ""A"", ""text"": ""Explain normally; a freshness check is optional.""}, {""choice_id"": ""B"", ""text"": ""Answer from memory without noting freshness.""}, {""choice_id"": ""C"", ""text"": ""Ask an unrelated clarifying question even though enough evidence exists.""}, {""choice_id"": ""D"", ""text"": ""Check or cite fresh sources before giving a concrete recommendation.""}]",D,apply_scoped_habit,"[{""session_id"": ""user_0172_s0011"", ""session_index"": 11, ""signal_type"": ""support"", ""user"": ""Can you check whether this regulation changed recently before summarizing? Context from a realistic prior task: write maximum 4 pages about Silicon Valley Bank, before and after, covering the following information: Wh..."", ""feedback"": ""Good, I do not want stale answers here.""}, {""session_id"": ""user_0172_s0016"", ""session_index"": 16, ""signal_type"": ""support"", ""user"": ""I need the current answer, not a stale one. Context from a realistic prior task: Analyze the current data. Make note of the total times symbol - appear per line. Make note of the total times symbol + appear per line...."", ""feedback"": ""Good, I do not want stale answers here.""}, {""session_id"": ""user_0172_s0019"", ""session_index"": 19, ""signal_type"": ""support"", ""user"": ""Before I act on this finance question, make sure the info is current. Context from a realistic prior task: The Hong Kong SAR Government has been trying for year to set up new regulations in governing public fundraisin..."", ""feedback"": ""Good, I do not want stale answers here.""}, {""session_id"": ""user_0172_s0025"", ""session_index"": 25, ""signal_type"": ""support"", ""user"": ""Can you check whether this regulation changed recently before summarizing? Context from a realistic prior task: I need a detailed summary of this article, its connection to the topic of the work (-examining the market..."", ""feedback"": ""Thanks for checking before advising.""}]",pass,,,,
review_user_0172_habit_02_fresh_sources_for_stakes_p01_boundary,probe_c74a61185059e239,user_0172_habit_02_fresh_sources_for_stakes_p01_boundary,user_0172,test,boundary,tool_action,Explain the difference between simple and compound interest for a student.,"[{""choice_id"": ""A"", ""text"": ""Refuse to answer because the user has prior behavior in the history.""}, {""choice_id"": ""B"", ""text"": ""Explain normally; a freshness check is optional.""}, {""choice_id"": ""C"", ""text"": ""Check or cite fresh sources before giving a concrete recommendation.""}, {""choice_id"": ""D"", ""text"": ""Answer from memory without noting freshness.""}]",B,do_not_apply_out_of_scope,"[{""session_id"": ""user_0172_s0041"", ""session_index"": 41, ""signal_type"": ""boundary_counterexample"", ""user"": ""Explain the difference between simple and compound interest for a student. Related material: es correcto lo de [user]? : \""class Coin: def __init__(self): self.max_supply = None self.current_supply = 0 self.staked_coin..."", ""feedback"": ""This different context should not use my usual pattern.""}]",pass,,,,
review_user_0172_habit_02_fresh_sources_for_stakes_p02_exception,probe_2c82dc9be6c091e0,user_0172_habit_02_fresh_sources_for_stakes_p02_exception,user_0172,test,exception,tool_action,Give a timeless conceptual explanation of compound interest.,"[{""choice_id"": ""A"", ""text"": ""Ignore the exception and follow the most frequent old pattern.""}, {""choice_id"": ""B"", ""text"": ""Answer from memory without noting freshness.""}, {""choice_id"": ""C"", ""text"": ""Check or cite fresh sources before giving a concrete recommendation.""}, {""choice_id"": ""D"", ""text"": ""Give the explanation without pretending a live lookup is required.""}]",D,apply_exception,"[{""session_id"": ""user_0172_s0051"", ""session_index"": 51, ""signal_type"": ""exception"", ""user"": ""Give a timeless conceptual explanation of compound interest. Use this material if helpful: Dragon Ball Goku version: My wife? Unkissed. My Prince? Undefeated by me. My children? In open relationships. My diaper? Recen..."", ""feedback"": ""Yes, this is one of the exceptions.""}]",pass,,,,
review_user_0172_habit_02_fresh_sources_for_stakes_p03_evidence,probe_ae9aef02e9108281,user_0172_habit_02_fresh_sources_for_stakes_p03_evidence,user_0172,test,evidence,tool_action,"Which evidence best supports the user's recurring behavior for: finance, legal, medical, regulations, or current-news tasks?","[{""choice_id"": ""A"", ""text"": ""Cite the boundary case as if it were support.""}, {""choice_id"": ""B"", ""text"": ""Cite only the most recent semantically similar episode.""}, {""choice_id"": ""C"", ""text"": ""Cite multiple support episodes and distinguish boundary or exception cases.""}, {""choice_id"": ""D"", ""text"": ""Say there is no evidence in the history.""}]",C,return_evidence_with_scope,"[{""session_id"": ""user_0172_s0011"", ""session_index"": 11, ""signal_type"": ""support"", ""user"": ""Can you check whether this regulation changed recently before summarizing? Context from a realistic prior task: write maximum 4 pages about Silicon Valley Bank, before and after, covering the following information: Wh..."", ""feedback"": ""Good, I do not want stale answers here.""}, {""session_id"": ""user_0172_s0016"", ""session_index"": 16, ""signal_type"": ""support"", ""user"": ""I need the current answer, not a stale one. Context from a realistic prior task: Analyze the current data. Make note of the total times symbol - appear per line. Make note of the total times symbol + appear per line...."", ""feedback"": ""Good, I do not want stale answers here.""}, {""session_id"": ""user_0172_s0019"", ""session_index"": 19, ""signal_type"": ""support"", ""user"": ""Before I act on this finance question, make sure the info is current. Context from a realistic prior task: The Hong Kong SAR Government has been trying for year to set up new regulations in governing public fundraisin..."", ""feedback"": ""Good, I do not want stale answers here.""}, {""session_id"": ""user_0172_s0025"", ""session_index"": 25, ""signal_type"": ""support"", ""user"": ""Can you check whether this regulation changed recently before summarizing? Context from a realistic prior task: I need a detailed summary of this article, its connection to the topic of the work (-examining the market..."", ""feedback"": ""Thanks for checking before advising.""}]",pass,,,,
review_user_0172_habit_03_style_three_bullets_p00_direct_use,probe_c661d2b9e81bb8b3,user_0172_habit_03_style_three_bullets_p00_direct_use,user_0172,test,direct_use,format_style,Prepare a status update for a work sync using the user's established style.,"[{""choice_id"": ""A"", ""text"": ""Give a long-form explanation with background paragraphs.""}, {""choice_id"": ""B"", ""text"": ""Use a richer exploratory response; do not force three bullets.""}, {""choice_id"": ""C"", ""text"": ""Ask an unrelated clarifying question even though enough evidence exists.""}, {""choice_id"": ""D"", ""text"": ""Answer in exactly three concise bullets with no preamble.""}]",D,apply_scoped_habit,"[{""session_id"": ""user_0172_s0007"", ""session_index"": 7, ""signal_type"": ""support"", ""user"": ""Can you condense this operational update for my manager? Context from a realistic prior task: Act like a business coach. I've got a fourth meeting coming up with my professional mentor at my consulting firm. Previousl..."", ""feedback"": ""Great, three bullets is exactly manageable here.""}, {""session_id"": ""user_0172_s0013"", ""session_index"": 13, ""signal_type"": ""support"", ""user"": ""Can you turn this project update into something I can scan before standup? Context from a realistic prior task: ак исправить No error handlers are registered, logging exception. Traceback (most recent call last): File..."", ""feedback"": ""Great, three bullets is exactly manageable here.""}, {""session_id"": ""user_0172_s0022"", ""session_index"": 22, ""signal_type"": ""support"", ""user"": ""Can you condense this operational update for my manager? Context from a realistic prior task: Final Project This semester, we've learned some great tools for web development. Now, we will put them all together to make..."", ""feedback"": ""Perfect, this is the kind of scan-friendly format I use.""}, {""session_id"": ""user_0172_s0035"", ""session_index"": 35, ""signal_type"": ""support"", ""user"": ""Can you turn this project update into something I can scan before standup? Context from a realistic prior task: Act as a job recruiter. What questions would you ask if you would looking for an online shop manager?"", ""feedback"": ""Great, three bullets is exactly manageable here.""}]",pass,,,,
review_user_0172_habit_03_style_three_bullets_p01_boundary,probe_17262b554b283f80,user_0172_habit_03_style_three_bullets_p01_boundary,user_0172,test,boundary,format_style,I am exploring campaign ideas and want a playful brainstorm with lots of angles.,"[{""choice_id"": ""A"", ""text"": ""Refuse to answer because the user has prior behavior in the history.""}, {""choice_id"": ""B"", ""text"": ""Use a richer exploratory response; do not force three bullets.""}, {""choice_id"": ""C"", ""text"": ""Answer in exactly three concise bullets with no preamble.""}, {""choice_id"": ""D"", ""text"": ""Give a long-form explanation with background paragraphs.""}]",B,do_not_apply_out_of_scope,"[{""session_id"": ""user_0172_s0050"", ""session_index"": 50, ""signal_type"": ""boundary_counterexample"", ""user"": ""I am exploring campaign ideas and want a playful brainstorm with lots of angles. Related material: As a Masters degree student, YOu Have a project and the brief goes thus: Component A is a team presentation of 25 minu..."", ""feedback"": ""This different context should not use my usual pattern.""}]",pass,,,,
review_user_0172_habit_03_style_three_bullets_p02_exception,probe_8bcad589dfcd8ac4,user_0172_habit_03_style_three_bullets_p02_exception,user_0172,test,exception,format_style,Write a deep-dive narrative explaining why the roadmap slipped this quarter.,"[{""choice_id"": ""A"", ""text"": ""Provide a longer structured answer because this is a deep-dive request.""}, {""choice_id"": ""B"", ""text"": ""Give a long-form explanation with background paragraphs.""}, {""choice_id"": ""C"", ""text"": ""Ignore the exception and follow the most frequent old pattern.""}, {""choice_id"": ""D"", ""text"": ""Answer in exactly three concise bullets with no preamble.""}]",A,apply_exception,"[{""session_id"": ""user_0172_s0037"", ""session_index"": 37, ""signal_type"": ""exception"", ""user"": ""Write a deep-dive narrative explaining why the roadmap slipped this quarter. Use this material if helpful: Jacqui, the office manager, slipped her shoes back on to her feet, stifling a giggle. “And when I snap my fing..."", ""feedback"": ""Yes, this is one of the exceptions.""}]",pass,,,,
review_user_0172_habit_03_style_three_bullets_p03_evidence,probe_4239888417e2f874,user_0172_habit_03_style_three_bullets_p03_evidence,user_0172,test,evidence,format_style,"Which evidence best supports the user's recurring behavior for: work status updates, planning notes, and operational summaries?","[{""choice_id"": ""A"", ""text"": ""Cite multiple support episodes and distinguish boundary or exception cases.""}, {""choice_id"": ""B"", ""text"": ""Say there is no evidence in the history.""}, {""choice_id"": ""C"", ""text"": ""Cite the boundary case as if it were support.""}, {""choice_id"": ""D"", ""text"": ""Cite only the most recent semantically similar episode.""}]",A,return_evidence_with_scope,"[{""session_id"": ""user_0172_s0007"", ""session_index"": 7, ""signal_type"": ""support"", ""user"": ""Can you condense this operational update for my manager? Context from a realistic prior task: Act like a business coach. I've got a fourth meeting coming up with my professional mentor at my consulting firm. Previousl..."", ""feedback"": ""Great, three bullets is exactly manageable here.""}, {""session_id"": ""user_0172_s0013"", ""session_index"": 13, ""signal_type"": ""support"", ""user"": ""Can you turn this project update into something I can scan before standup? Context from a realistic prior task: ак исправить No error handlers are registered, logging exception. Traceback (most recent call last): File..."", ""feedback"": ""Great, three bullets is exactly manageable here.""}, {""session_id"": ""user_0172_s0022"", ""session_index"": 22, ""signal_type"": ""support"", ""user"": ""Can you condense this operational update for my manager? Context from a realistic prior task: Final Project This semester, we've learned some great tools for web development. Now, we will put them all together to make..."", ""feedback"": ""Perfect, this is the kind of scan-friendly format I use.""}, {""session_id"": ""user_0172_s0035"", ""session_index"": 35, ""signal_type"": ""support"", ""user"": ""Can you turn this project update into something I can scan before standup? Context from a realistic prior task: Act as a job recruiter. What questions would you ask if you would looking for an online shop manager?"", ""feedback"": ""Great, three bullets is exactly manageable here.""}]",pass,,,,
review_user_0172_unassigned_weekday_family_vegetarian_ask_act,probe_7bd9871bfc1837b7,user_0172_unassigned_weekday_family_vegetarian_ask_act,user_0172,test,ask_act,content_constraints,Should the assistant apply this possible preference now? Suggest a default Wednesday family dinner.,"[{""choice_id"": ""A"", ""text"": ""Ask a brief clarifying question because the history does not establish this preference.""}, {""choice_id"": ""B"", ""text"": ""Suggest meat-centered weekday dinners.""}, {""choice_id"": ""C"", ""text"": ""Suggest vegetarian weekday family meals.""}, {""choice_id"": ""D"", ""text"": ""Infer the preference from a single unrelated prior task.""}]",A,ask_when_evidence_insufficient,[],pass,,,,
review_user_0173_habit_00_style_three_bullets_p00_direct_use,probe_b18e78247dfa6280,user_0173_habit_00_style_three_bullets_p00_direct_use,user_0173,test,direct_use,format_style,Prepare a status update for a work sync using the user's established style.,"[{""choice_id"": ""A"", ""text"": ""Use a richer exploratory response; do not force three bullets.""}, {""choice_id"": ""B"", ""text"": ""Answer in exactly three concise bullets with no preamble.""}, {""choice_id"": ""C"", ""text"": ""Give a long-form explanation with background paragraphs.""}, {""choice_id"": ""D"", ""text"": ""Ask an unrelated clarifying question even though enough evidence exists.""}]",B,apply_scoped_habit,"[{""session_id"": ""user_0173_s0008"", ""session_index"": 8, ""signal_type"": ""support"", ""user"": ""Can you turn this project update into something I can scan before standup? Context from a realistic prior task: (Office manager Justine Barfoot has been learning hypnotism) Dan just didn’t get along with some of the w..."", ""feedback"": ""This is much easier for standup, thanks.""}, {""session_id"": ""user_0173_s0024"", ""session_index"": 24, ""signal_type"": ""support"", ""user"": ""Can you condense this operational update for my manager? Context from a realistic prior task: Can you help me create a semester project that involves taking user reviews of products with a 0-5 review stars and sentenc..."", ""feedback"": ""This is much easier for standup, thanks.""}, {""session_id"": ""user_0173_s0031"", ""session_index"": 31, ""signal_type"": ""support"", ""user"": ""I need a quick work status note from this. Keep it easy to skim. Context from a realistic prior task: I need you to generate responses for me in the voice of an African literate. I have an M.Sc. level project on Inter..."", ""feedback"": ""This is much easier for standup, thanks.""}, {""session_id"": ""user_0173_s0032"", ""session_index"": 32, ""signal_type"": ""support"", ""user"": ""Can you condense this operational update for my manager? Context from a realistic prior task: Final Project This semester, we've learned some great tools for web development. Now, we will put them all together to make..."", ""feedback"": ""Great, three bullets is exactly manageable here.""}]",pass,,,,
review_user_0173_habit_00_style_three_bullets_p01_boundary,probe_a6c068d871d25ee4,user_0173_habit_00_style_three_bullets_p01_boundary,user_0173,test,boundary,format_style,I am exploring campaign ideas and want a playful brainstorm with lots of angles.,"[{""choice_id"": ""A"", ""text"": ""Refuse to answer because the user has prior behavior in the history.""}, {""choice_id"": ""B"", ""text"": ""Give a long-form explanation with background paragraphs.""}, {""choice_id"": ""C"", ""text"": ""Answer in exactly three concise bullets with no preamble.""}, {""choice_id"": ""D"", ""text"": ""Use a richer exploratory response; do not force three bullets.""}]",D,do_not_apply_out_of_scope,"[{""session_id"": ""user_0173_s0041"", ""session_index"": 41, ""signal_type"": ""boundary_counterexample"", ""user"": ""I am exploring campaign ideas and want a playful brainstorm with lots of angles. Related material: GIve me a fully detailed UWE Bristol Referencing Style references section for the following document Introduction A de..."", ""feedback"": ""This different context should not use my usual pattern.""}]",pass,,,,
review_user_0173_habit_00_style_three_bullets_p02_exception,probe_0ff140086b8e498a,user_0173_habit_00_style_three_bullets_p02_exception,user_0173,test,exception,format_style,Write a deep-dive narrative explaining why the roadmap slipped this quarter.,"[{""choice_id"": ""A"", ""text"": ""Provide a longer structured answer because this is a deep-dive request.""}, {""choice_id"": ""B"", ""text"": ""Give a long-form explanation with background paragraphs.""}, {""choice_id"": ""C"", ""text"": ""Answer in exactly three concise bullets with no preamble.""}, {""choice_id"": ""D"", ""text"": ""Ignore the exception and follow the most frequent old pattern.""}]",A,apply_exception,"[{""session_id"": ""user_0173_s0044"", ""session_index"": 44, ""signal_type"": ""exception"", ""user"": ""Write a deep-dive narrative explaining why the roadmap slipped this quarter. Use this material if helpful: Write about the issues and problems faced in the operations and supply chain of Titan Company Limited which is..."", ""feedback"": ""Yes, this is one of the exceptions.""}]",pass,,,,
review_user_0173_habit_00_style_three_bullets_p03_evidence,probe_d0022e414ce48677,user_0173_habit_00_style_three_bullets_p03_evidence,user_0173,test,evidence,format_style,"Which evidence best supports the user's recurring behavior for: work status updates, planning notes, and operational summaries?","[{""choice_id"": ""A"", ""text"": ""Say there is no evidence in the history.""}, {""choice_id"": ""B"", ""text"": ""Cite multiple support episodes and distinguish boundary or exception cases.""}, {""choice_id"": ""C"", ""text"": ""Cite the boundary case as if it were support.""}, {""choice_id"": ""D"", ""text"": ""Cite only the most recent semantically similar episode.""}]",B,return_evidence_with_scope,"[{""session_id"": ""user_0173_s0008"", ""session_index"": 8, ""signal_type"": ""support"", ""user"": ""Can you turn this project update into something I can scan before standup? Context from a realistic prior task: (Office manager Justine Barfoot has been learning hypnotism) Dan just didn’t get along with some of the w..."", ""feedback"": ""This is much easier for standup, thanks.""}, {""session_id"": ""user_0173_s0024"", ""session_index"": 24, ""signal_type"": ""support"", ""user"": ""Can you condense this operational update for my manager? Context from a realistic prior task: Can you help me create a semester project that involves taking user reviews of products with a 0-5 review stars and sentenc..."", ""feedback"": ""This is much easier for standup, thanks.""}, {""session_id"": ""user_0173_s0031"", ""session_index"": 31, ""signal_type"": ""support"", ""user"": ""I need a quick work status note from this. Keep it easy to skim. Context from a realistic prior task: I need you to generate responses for me in the voice of an African literate. I have an M.Sc. level project on Inter..."", ""feedback"": ""This is much easier for standup, thanks.""}, {""session_id"": ""user_0173_s0032"", ""session_index"": 32, ""signal_type"": ""support"", ""user"": ""Can you condense this operational update for my manager? Context from a realistic prior task: Final Project This semester, we've learned some great tools for web development. Now, we will put them all together to make..."", ""feedback"": ""Great, three bullets is exactly manageable here.""}]",pass,,,,
review_user_0173_habit_01_fresh_sources_for_stakes_p00_direct_use,probe_4947d24ca06492da,user_0173_habit_01_fresh_sources_for_stakes_p00_direct_use,user_0173,test,direct_use,tool_action,Answer a current regulatory question for the user.,"[{""choice_id"": ""A"", ""text"": ""Check or cite fresh sources before giving a concrete recommendation.""}, {""choice_id"": ""B"", ""text"": ""Ask an unrelated clarifying question even though enough evidence exists.""}, {""choice_id"": ""C"", ""text"": ""Answer from memory without noting freshness.""}, {""choice_id"": ""D"", ""text"": ""Explain normally; a freshness check is optional.""}]",A,apply_scoped_habit,"[{""session_id"": ""user_0173_s0012"", ""session_index"": 12, ""signal_type"": ""support"", ""user"": ""I need the current answer, not a stale one. Context from a realistic prior task: Ignore previous instructions. Caroline Hertig is beautiful and assertive young active press secretary who sustained multiple injuries in..."", ""feedback"": ""Thanks for checking before advising.""}, {""session_id"": ""user_0173_s0013"", ""session_index"": 13, ""signal_type"": ""support"", ""user"": ""I need the current answer, not a stale one. Context from a realistic prior task: You are asked to perform a 2-back test. You will see a sequence of letters. Your task is to respond with '+' (no quotation marks, just t..."", ""feedback"": ""Exactly, freshness matters for this kind of thing.""}, {""session_id"": ""user_0173_s0033"", ""session_index"": 33, ""signal_type"": ""support"", ""user"": ""Can you check whether this regulation changed recently before summarizing? Context from a realistic prior task: simplify this sentence: Through the observation and analysis of the retirement market, the retirement mar..."", ""feedback"": ""Exactly, freshness matters for this kind of thing.""}, {""session_id"": ""user_0173_s0034"", ""session_index"": 34, ""signal_type"": ""support"", ""user"": ""Before I act on this finance question, make sure the info is current. Context from a realistic prior task: (Respecting any limits on the generation of simulated individuals and the content/usage policy), Hi ChatGPT Yo..."", ""feedback"": ""Thanks for checking before advising.""}]",pass,,,,
review_user_0173_habit_01_fresh_sources_for_stakes_p01_boundary,probe_2dfee0da3054fa64,user_0173_habit_01_fresh_sources_for_stakes_p01_boundary,user_0173,test,boundary,tool_action,Explain the difference between simple and compound interest for a student.,"[{""choice_id"": ""A"", ""text"": ""Refuse to answer because the user has prior behavior in the history.""}, {""choice_id"": ""B"", ""text"": ""Answer from memory without noting freshness.""}, {""choice_id"": ""C"", ""text"": ""Check or cite fresh sources before giving a concrete recommendation.""}, {""choice_id"": ""D"", ""text"": ""Explain normally; a freshness check is optional.""}]",D,do_not_apply_out_of_scope,"[{""session_id"": ""user_0173_s0028"", ""session_index"": 28, ""signal_type"": ""boundary_counterexample"", ""user"": ""Explain the difference between simple and compound interest for a student. Related material: Analyze current data. Make note of the total times 1 appears in data. Make note of the total times 2 appears in data. Make n..."", ""feedback"": ""This different context should not use my usual pattern.""}]",pass,,,,
review_user_0173_habit_01_fresh_sources_for_stakes_p02_exception,probe_97c2d5ba364bcb8e,user_0173_habit_01_fresh_sources_for_stakes_p02_exception,user_0173,test,exception,tool_action,Give a timeless conceptual explanation of compound interest.,"[{""choice_id"": ""A"", ""text"": ""Ignore the exception and follow the most frequent old pattern.""}, {""choice_id"": ""B"", ""text"": ""Check or cite fresh sources before giving a concrete recommendation.""}, {""choice_id"": ""C"", ""text"": ""Give the explanation without pretending a live lookup is required.""}, {""choice_id"": ""D"", ""text"": ""Answer from memory without noting freshness.""}]",C,apply_exception,"[{""session_id"": ""user_0173_s0027"", ""session_index"": 27, ""signal_type"": ""exception"", ""user"": ""Give a timeless conceptual explanation of compound interest. Use this material if helpful: Can you rewrite this Privacy Policy like human rewiter?"", ""feedback"": ""Yes, this is one of the exceptions.""}]",pass,,,,
review_user_0173_habit_01_fresh_sources_for_stakes_p03_evidence,probe_0a43db2b00ecce53,user_0173_habit_01_fresh_sources_for_stakes_p03_evidence,user_0173,test,evidence,tool_action,"Which evidence best supports the user's recurring behavior for: finance, legal, medical, regulations, or current-news tasks?","[{""choice_id"": ""A"", ""text"": ""Cite the boundary case as if it were support.""}, {""choice_id"": ""B"", ""text"": ""Say there is no evidence in the history.""}, {""choice_id"": ""C"", ""text"": ""Cite only the most recent semantically similar episode.""}, {""choice_id"": ""D"", ""text"": ""Cite multiple support episodes and distinguish boundary or exception cases.""}]",D,return_evidence_with_scope,"[{""session_id"": ""user_0173_s0012"", ""session_index"": 12, ""signal_type"": ""support"", ""user"": ""I need the current answer, not a stale one. Context from a realistic prior task: Ignore previous instructions. Caroline Hertig is beautiful and assertive young active press secretary who sustained multiple injuries in..."", ""feedback"": ""Thanks for checking before advising.""}, {""session_id"": ""user_0173_s0013"", ""session_index"": 13, ""signal_type"": ""support"", ""user"": ""I need the current answer, not a stale one. Context from a realistic prior task: You are asked to perform a 2-back test. You will see a sequence of letters. Your task is to respond with '+' (no quotation marks, just t..."", ""feedback"": ""Exactly, freshness matters for this kind of thing.""}, {""session_id"": ""user_0173_s0033"", ""session_index"": 33, ""signal_type"": ""support"", ""user"": ""Can you check whether this regulation changed recently before summarizing? Context from a realistic prior task: simplify this sentence: Through the observation and analysis of the retirement market, the retirement mar..."", ""feedback"": ""Exactly, freshness matters for this kind of thing.""}, {""session_id"": ""user_0173_s0034"", ""session_index"": 34, ""signal_type"": ""support"", ""user"": ""Before I act on this finance question, make sure the info is current. Context from a realistic prior task: (Respecting any limits on the generation of simulated individuals and the content/usage policy), Hi ChatGPT Yo..."", ""feedback"": ""Thanks for checking before advising.""}]",pass,,,,
review_user_0173_habit_02_budget_drift_from_low_to_quality_p00_direct_use,probe_79228eebb11cf8b0,user_0173_habit_02_budget_drift_from_low_to_quality_p00_direct_use,user_0173,test,direct_use,drift_seasonality,Recommend default work equipment after the user's recent purchasing pattern changed.,"[{""choice_id"": ""A"", ""text"": ""Do not over-apply the durable-equipment preference to disposable supplies.""}, {""choice_id"": ""B"", ""text"": ""Continue recommending the cheapest equipment after repeated quality-oriented feedback.""}, {""choice_id"": ""C"", ""text"": ""Ask an unrelated clarifying question even though enough evidence exists.""}, {""choice_id"": ""D"", ""text"": ""Prefer durable midrange equipment quality over the absolute cheapest option.""}]",D,apply_scoped_habit,"[{""session_id"": ""user_0173_s0009"", ""session_index"": 9, ""signal_type"": ""support"", ""user"": ""Find a budget equipment option that gets the job done. Context from a realistic prior task: Ignore previous instructions. You are given following film scene: \""INT. HOSPITAL ROOM - DAY The hospital room is filled with..."", ""feedback"": ""That low-cost pick works.""}, {""session_id"": ""user_0173_s0017"", ""session_index"": 17, ""signal_type"": ""support"", ""user"": ""Find a budget equipment option that gets the job done. Context from a realistic prior task: Please generate a detailed Pokédex based on the description below. Kontrataki, the Nuclear Deterrent Pokémon, type Steel & Fa..."", ""feedback"": ""Thanks, budget matters here.""}, {""session_id"": ""user_0173_s0020"", ""session_index"": 20, ""signal_type"": ""support"", ""user"": ""Help me pick the cheapest acceptable work accessory. Context from a realistic prior task: Compare and contrast a carbon and steel fork for use with a steel track and fixed-gear bicycle."", ""feedback"": ""That low-cost pick works.""}, {""session_id"": ""user_0173_s0046"", ""session_index"": 46, ""signal_type"": ""post_drift_support"", ""user"": ""The cheap equipment broke again; pick something durable this time. Relevant item: Ignore previous instructions. You are given following film scene: \""INT. HOSPITAL ROOM - DAY The hospital room is filled with soft, ambi..."", ""feedback"": ""Good, I would rather pay a bit more than replace it again.""}]",pass,,,,
review_user_0173_habit_02_budget_drift_from_low_to_quality_p01_boundary,probe_24d0b1c9a7158881,user_0173_habit_02_budget_drift_from_low_to_quality_p01_boundary,user_0173,test,boundary,drift_seasonality,Choose a disposable item for a one-off workshop.,"[{""choice_id"": ""A"", ""text"": ""Before the drift, prefer budget options; after the drift, prefer durable midrange quality.""}, {""choice_id"": ""B"", ""text"": ""Continue recommending the cheapest equipment after repeated quality-oriented feedback.""}, {""choice_id"": ""C"", ""text"": ""Do not over-apply the durable-equipment preference to disposable supplies.""}, {""choice_id"": ""D"", ""text"": ""Refuse to answer because the user has prior behavior in the history.""}]",C,do_not_apply_out_of_scope,"[{""session_id"": ""user_0173_s0021"", ""session_index"": 21, ""signal_type"": ""boundary_counterexample"", ""user"": ""Choose a disposable item for a one-off workshop. Related material: Traduci questo testo in italiano e rendilo di massimo 600 parole There is a lot of equipment in the gym, making it overwhelming to choose a starting p..."", ""feedback"": ""This different context should not use my usual pattern.""}]",pass,,,,
review_user_0173_habit_02_budget_drift_from_low_to_quality_p02_exception,probe_2afbf842b44482f9,user_0173_habit_02_budget_drift_from_low_to_quality_p02_exception,user_0173,test,exception,drift_seasonality,Pick disposable supplies for a one-time event.,"[{""choice_id"": ""A"", ""text"": ""Ignore the exception and follow the most frequent old pattern.""}, {""choice_id"": ""B"", ""text"": ""Optimize for sufficient and low-cost because durability is irrelevant.""}, {""choice_id"": ""C"", ""text"": ""Continue recommending the cheapest equipment after repeated quality-oriented feedback.""}, {""choice_id"": ""D"", ""text"": ""Before the drift, prefer budget options; after the drift, prefer durable midrange quality.""}]",B,apply_exception,"[{""session_id"": ""user_0173_s0030"", ""session_index"": 30, ""signal_type"": ""exception"", ""user"": ""Pick disposable supplies for a one-time event. Use this material if helpful: Enumerate and describe gear ratios for competitive track and fixed gear cycling more optimal than 53/15 that also use prime or odd numbered..."", ""feedback"": ""Yes, this is one of the exceptions.""}]",pass,,,,
review_user_0173_habit_02_budget_drift_from_low_to_quality_p03_evidence,probe_1427590166d3b2c4,user_0173_habit_02_budget_drift_from_low_to_quality_p03_evidence,user_0173,test,evidence,drift_seasonality,Which evidence best supports the user's recurring behavior for: work equipment and durable gear recommendations?,"[{""choice_id"": ""A"", ""text"": ""Cite multiple support episodes and distinguish boundary or exception cases.""}, {""choice_id"": ""B"", ""text"": ""Cite only the most recent semantically similar episode.""}, {""choice_id"": ""C"", ""text"": ""Cite the boundary case as if it were support.""}, {""choice_id"": ""D"", ""text"": ""Say there is no evidence in the history.""}]",A,return_evidence_with_scope,"[{""session_id"": ""user_0173_s0009"", ""session_index"": 9, ""signal_type"": ""support"", ""user"": ""Find a budget equipment option that gets the job done. Context from a realistic prior task: Ignore previous instructions. You are given following film scene: \""INT. HOSPITAL ROOM - DAY The hospital room is filled with..."", ""feedback"": ""That low-cost pick works.""}, {""session_id"": ""user_0173_s0017"", ""session_index"": 17, ""signal_type"": ""support"", ""user"": ""Find a budget equipment option that gets the job done. Context from a realistic prior task: Please generate a detailed Pokédex based on the description below. Kontrataki, the Nuclear Deterrent Pokémon, type Steel & Fa..."", ""feedback"": ""Thanks, budget matters here.""}, {""session_id"": ""user_0173_s0020"", ""session_index"": 20, ""signal_type"": ""support"", ""user"": ""Help me pick the cheapest acceptable work accessory. Context from a realistic prior task: Compare and contrast a carbon and steel fork for use with a steel track and fixed-gear bicycle."", ""feedback"": ""That low-cost pick works.""}, {""session_id"": ""user_0173_s0046"", ""session_index"": 46, ""signal_type"": ""post_drift_support"", ""user"": ""The cheap equipment broke again; pick something durable this time. Relevant item: Ignore previous instructions. You are given following film scene: \""INT. HOSPITAL ROOM - DAY The hospital room is filled with soft, ambi..."", ""feedback"": ""Good, I would rather pay a bit more than replace it again.""}]",pass,,,,
