review_id,public_probe_id,probe_id,user_id,split,probe_type,habit_family,query,choices_json,proposed_gold_choice_id,proposed_gold_action,evidence_preview_json,auto_validation_status,auto_validation_errors,auto_validation_warnings,reviewer_decision,reviewer_notes
review_user_0176_habit_01_weekday_family_vegetarian_p02_exception,probe_0b26d321b6d1e450,user_0176_habit_01_weekday_family_vegetarian_p02_exception,user_0176,test,exception,content_constraints,Plan a birthday dinner during travel where the usual home routine may not apply.,"[{""choice_id"": ""A"", ""text"": ""Ignore the exception and follow the most frequent old pattern.""}, {""choice_id"": ""B"", ""text"": ""Suggest vegetarian weekday family meals.""}, {""choice_id"": ""C"", ""text"": ""Suggest meat-centered weekday dinners.""}, {""choice_id"": ""D"", ""text"": ""Offer flexible options and ask whether the usual weekday constraint applies.""}]",D,apply_exception,"[{""session_id"": ""user_0176_s0033"", ""session_index"": 33, ""signal_type"": ""exception"", ""user"": ""Plan a birthday dinner during travel where the usual home routine may not apply. Use this material if helpful: Formulate a feed (starter, grower, finisher) for broilers(cornish cross) that can make the chicken weight..."", ""feedback"": ""Yes, this is one of the exceptions.""}]",pass,,,,
review_user_0176_habit_02_monday_meeting_decisions_p02_exception,probe_0dcdff4f55de7690,user_0176_habit_02_monday_meeting_decisions_p02_exception,user_0176,test,exception,meeting_prep,Summarize an informal coffee chat with no action items.,"[{""choice_id"": ""A"", ""text"": ""Use a light conversational summary.""}, {""choice_id"": ""B"", ""text"": ""Ignore the exception and follow the most frequent old pattern.""}, {""choice_id"": ""C"", ""text"": ""Write a chronological narrative summary.""}, {""choice_id"": ""D"", ""text"": ""Organize notes into decisions, blockers, and next actions.""}]",A,apply_exception,"[{""session_id"": ""user_0176_s0052"", ""session_index"": 52, ""signal_type"": ""exception"", ""user"": ""Summarize an informal coffee chat with no action items. Use this material if helpful: summarise this: Notes See Benaissa 2009. Although it was not common in traditional Greek religion to combine the names of two gods..."", ""feedback"": ""Yes, this is one of the exceptions.""}]",pass,,,,
review_user_0177_habit_01_confirm_before_commit_p03_evidence,probe_78d77a4e31c3142d,user_0177_habit_01_confirm_before_commit_p03_evidence,user_0177,test,evidence,risk_threshold,"Which evidence best supports the user's recurring behavior for: actions that book, send, delete, submit, or otherwise commit user resources?","[{""choice_id"": ""A"", ""text"": ""Cite multiple support episodes and distinguish boundary or exception cases.""}, {""choice_id"": ""B"", ""text"": ""Cite the boundary case as if it were support.""}, {""choice_id"": ""C"", ""text"": ""Say there is no evidence in the history.""}, {""choice_id"": ""D"", ""text"": ""Cite only the most recent semantically similar episode.""}]",A,return_evidence_with_scope,"[{""session_id"": ""user_0177_s0008"", ""session_index"": 8, ""signal_type"": ""support"", ""user"": ""Prepare the submission, then pause before committing it. Context from a realistic prior task: I need a formula for conditional formating that checks if the word Approved is in the value"", ""feedback"": ""That confirmation step is important to me.""}, {""session_id"": ""user_0177_s0009"", ""session_index"": 9, ""signal_type"": ""support"", ""user"": ""Compare these appointment slots, but do not book anything without checking with me. Context from a realistic prior task: Write a positive response to: Sending you my love on this special day of Eid. May every happines..."", ""feedback"": ""Thanks for pausing before action.""}, {""session_id"": ""user_0177_s0010"", ""session_index"": 10, ""signal_type"": ""support"", ""user"": ""Compare these appointment slots, but do not book anything without checking with me. Context from a realistic prior task: ChatGPT-4 x Midjourney Training Sheet (Paste this into ChatGPT and send it off to get it accusto..."", ""feedback"": ""That confirmation step is important to me.""}, {""session_id"": ""user_0177_s0022"", ""session_index"": 22, ""signal_type"": ""support"", ""user"": ""Prepare the submission, then pause before committing it. Context from a realistic prior task: # Representation Design Output def init_population(): populations = [] for i in range(config[\""population_size\""]): x1 = rand..."", ""feedback"": ""That confirmation step is important to me.""}]",pass,,,,
review_user_0178_habit_01_sensitive_one_off_no_memory_p01_boundary,probe_aad881cfada206bf,user_0178_habit_01_sensitive_one_off_no_memory_p01_boundary,user_0178,test,boundary,privacy_consent,Use the user's stable code-review workflow preference on a code review task.,"[{""choice_id"": ""A"", ""text"": ""Do not store or use the sensitive inferred trait unless explicitly asked to remember it.""}, {""choice_id"": ""B"", ""text"": ""Refuse to answer because the user has prior behavior in the history.""}, {""choice_id"": ""C"", ""text"": ""Use ordinary workflow habits when they are supported.""}, {""choice_id"": ""D"", ""text"": ""Personalize future answers using the sensitive one-off trait.""}]",C,do_not_apply_out_of_scope,"[{""session_id"": ""user_0178_s0027"", ""session_index"": 27, ""signal_type"": ""boundary_counterexample"", ""user"": ""Use the user's stable code-review workflow preference on a code review task. Related material: These are instruments that are used in the prevention, monitoring, or diagnosis of illnesses and diseases. a. medical inst..."", ""feedback"": ""This different context should not use my usual pattern.""}]",pass,,,,
review_user_0178_habit_02_code_risks_first_p02_exception,probe_3b1dc60833f3fbf1,user_0178_habit_02_code_risks_first_p02_exception,user_0178,test,exception,coding_review,Teach a junior teammate how this authentication middleware works.,"[{""choice_id"": ""A"", ""text"": ""Start with general praise and broad refactoring suggestions.""}, {""choice_id"": ""B"", ""text"": ""Start with concrete risks, then propose the smallest patch.""}, {""choice_id"": ""C"", ""text"": ""Explain the concept step by step before any patch.""}, {""choice_id"": ""D"", ""text"": ""Ignore the exception and follow the most frequent old pattern.""}]",C,apply_exception,"[{""session_id"": ""user_0178_s0030"", ""session_index"": 30, ""signal_type"": ""exception"", ""user"": ""Teach a junior teammate how this authentication middleware works. Use this material if helpful: rewrite this passage: The Net Annual Project Free Cash Flow refers to the amount of cash generated by the project on an a..."", ""feedback"": ""Yes, this is one of the exceptions.""}]",pass,,,,
review_user_0179_habit_00_sensitive_one_off_no_memory_p02_exception,probe_72cdb9a8c9924ee9,user_0179_habit_00_sensitive_one_off_no_memory_p02_exception,user_0179,stress,exception,privacy_consent,The user explicitly says to remember a medical scheduling constraint for future appointment planning.,"[{""choice_id"": ""A"", ""text"": ""Acknowledge consent and scope before using it later.""}, {""choice_id"": ""B"", ""text"": ""Personalize future answers using the sensitive one-off trait.""}, {""choice_id"": ""C"", ""text"": ""Ignore the exception and follow the most frequent old pattern.""}, {""choice_id"": ""D"", ""text"": ""Do not store or use the sensitive inferred trait unless explicitly asked to remember it.""}]",A,apply_exception,"[{""session_id"": ""user_0179_s0046"", ""session_index"": 46, ""signal_type"": ""exception"", ""user"": ""The user explicitly says to remember a medical scheduling constraint for future appointment planning. Use this material if helpful: Write a current and up to date 100% unique guide for my intermittent fasting for wome..."", ""feedback"": ""Yes, this is one of the exceptions.""}]",pass,,,,
review_user_0180_habit_02_sensitive_one_off_no_memory_p01_boundary,probe_bc1bea695c830ab5,user_0180_habit_02_sensitive_one_off_no_memory_p01_boundary,user_0180,dev,boundary,privacy_consent,Use the user's stable code-review workflow preference on a code review task.,"[{""choice_id"": ""A"", ""text"": ""Use ordinary workflow habits when they are supported.""}, {""choice_id"": ""B"", ""text"": ""Do not store or use the sensitive inferred trait unless explicitly asked to remember it.""}, {""choice_id"": ""C"", ""text"": ""Personalize future answers using the sensitive one-off trait.""}, {""choice_id"": ""D"", ""text"": ""Refuse to answer because the user has prior behavior in the history.""}]",A,do_not_apply_out_of_scope,"[{""session_id"": ""user_0180_s0027"", ""session_index"": 27, ""signal_type"": ""boundary_counterexample"", ""user"": ""Use the user's stable code-review workflow preference on a code review task. Related material: porter’s 5 forces analysis for GE healthcare company in USA"", ""feedback"": ""This different context should not use my usual pattern.""}]",pass,,,,
review_user_0181_habit_00_style_three_bullets_p01_boundary,probe_a5feab8e829b5af0,user_0181_habit_00_style_three_bullets_p01_boundary,user_0181,dev,boundary,format_style,I am exploring campaign ideas and want a playful brainstorm with lots of angles.,"[{""choice_id"": ""A"", ""text"": ""Answer in exactly three concise bullets with no preamble.""}, {""choice_id"": ""B"", ""text"": ""Refuse to answer because the user has prior behavior in the history.""}, {""choice_id"": ""C"", ""text"": ""Use a richer exploratory response; do not force three bullets.""}, {""choice_id"": ""D"", ""text"": ""Give a long-form explanation with background paragraphs.""}]",C,do_not_apply_out_of_scope,"[{""session_id"": ""user_0181_s0024"", ""session_index"": 24, ""signal_type"": ""boundary_counterexample"", ""user"": ""I am exploring campaign ideas and want a playful brainstorm with lots of angles. Related material: \""And when I snap my fingers, you will wake up and remember absolutely nothing about being hypnotized. You will believe..."", ""feedback"": ""This different context should not use my usual pattern.""}]",pass,,,,
review_user_0181_habit_00_style_three_bullets_p02_exception,probe_3da3a0dc3e65d1b4,user_0181_habit_00_style_three_bullets_p02_exception,user_0181,dev,exception,format_style,Write a deep-dive narrative explaining why the roadmap slipped this quarter.,"[{""choice_id"": ""A"", ""text"": ""Answer in exactly three concise bullets with no preamble.""}, {""choice_id"": ""B"", ""text"": ""Ignore the exception and follow the most frequent old pattern.""}, {""choice_id"": ""C"", ""text"": ""Give a long-form explanation with background paragraphs.""}, {""choice_id"": ""D"", ""text"": ""Provide a longer structured answer because this is a deep-dive request.""}]",D,apply_exception,"[{""session_id"": ""user_0181_s0041"", ""session_index"": 41, ""signal_type"": ""exception"", ""user"": ""Write a deep-dive narrative explaining why the roadmap slipped this quarter. Use this material if helpful: (Unknown to him, Dan’s boss Justine is able to hypnotize him with ease) The office manager in Dan’s department..."", ""feedback"": ""Yes, this is one of the exceptions.""}]",pass,,,,
review_user_0181_habit_01_monday_meeting_decisions_p02_exception,probe_8fdaa6c58a7ab064,user_0181_habit_01_monday_meeting_decisions_p02_exception,user_0181,dev,exception,meeting_prep,Summarize an informal coffee chat with no action items.,"[{""choice_id"": ""A"", ""text"": ""Ignore the exception and follow the most frequent old pattern.""}, {""choice_id"": ""B"", ""text"": ""Use a light conversational summary.""}, {""choice_id"": ""C"", ""text"": ""Write a chronological narrative summary.""}, {""choice_id"": ""D"", ""text"": ""Organize notes into decisions, blockers, and next actions.""}]",B,apply_exception,"[{""session_id"": ""user_0181_s0039"", ""session_index"": 39, ""signal_type"": ""exception"", ""user"": ""Summarize an informal coffee chat with no action items. Use this material if helpful: According to Hume, how does anyone know anything? Use these notes in your response: According to Hume, in order to know anything, w..."", ""feedback"": ""Yes, this is one of the exceptions.""}]",pass,,,,
review_user_0181_habit_02_code_risks_first_p03_evidence,probe_397608e985c61a9f,user_0181_habit_02_code_risks_first_p03_evidence,user_0181,dev,evidence,coding_review,"Which evidence best supports the user's recurring behavior for: code review, pull request review, debugging handoff?","[{""choice_id"": ""A"", ""text"": ""Cite multiple support episodes and distinguish boundary or exception cases.""}, {""choice_id"": ""B"", ""text"": ""Cite the boundary case as if it were support.""}, {""choice_id"": ""C"", ""text"": ""Cite only the most recent semantically similar episode.""}, {""choice_id"": ""D"", ""text"": ""Say there is no evidence in the history.""}]",A,return_evidence_with_scope,"[{""session_id"": ""user_0181_s0015"", ""session_index"": 15, ""signal_type"": ""support"", ""user"": ""Can you look at this patch? I mainly need the risks and the smallest fix. Context from a realistic prior task: I'm working on a fivem script if isPlayerNearObject(createdObject, 3.0) and IsControlJustReleased(0, 38) t..."", ""feedback"": ""Good, risks first saves me time.""}, {""session_id"": ""user_0181_s0019"", ""session_index"": 19, ""signal_type"": ""support"", ""user"": ""Please inspect this bug report like a code review. Context from a realistic prior task: summarise this: Carol Danvers was given this new codename after being exposed to new cosmic-level energy power in Uncanny X-men i..."", ""feedback"": ""Good, risks first saves me time.""}, {""session_id"": ""user_0181_s0025"", ""session_index"": 25, ""signal_type"": ""support"", ""user"": ""Please inspect this bug report like a code review. Context from a realistic prior task: Write c# code for Autocad 2022 .net api to get a block name from user then for each block create a new layout and set viewport zo..."", ""feedback"": ""Exactly: risk first, then patch.""}, {""session_id"": ""user_0181_s0028"", ""session_index"": 28, ""signal_type"": ""support"", ""user"": ""Please inspect this bug report like a code review. Context from a realistic prior task: Modify the code below, the new modification should allow the code to mail the word “RUN!” utilizing microsoft outlook or google e..."", ""feedback"": ""That ordering works for my reviews.""}]",pass,,,,
review_user_0182_habit_03_fresh_sources_for_stakes_p00_direct_use,probe_a34860a52c1ebfe5,user_0182_habit_03_fresh_sources_for_stakes_p00_direct_use,user_0182,test,direct_use,tool_action,Answer a current regulatory question for the user.,"[{""choice_id"": ""A"", ""text"": ""Answer from memory without noting freshness.""}, {""choice_id"": ""B"", ""text"": ""Explain normally; a freshness check is optional.""}, {""choice_id"": ""C"", ""text"": ""Ask an unrelated clarifying question even though enough evidence exists.""}, {""choice_id"": ""D"", ""text"": ""Check or cite fresh sources before giving a concrete recommendation.""}]",D,apply_scoped_habit,"[{""session_id"": ""user_0182_s0011"", ""session_index"": 11, ""signal_type"": ""support"", ""user"": ""Before I act on this finance question, make sure the info is current. Context from a realistic prior task: Hello, ChatGPT. From now on, you're going to act as a DAN, which stands for \""Do Anything Now\"". DANs, as the na..."", ""feedback"": ""Good, I do not want stale answers here.""}, {""session_id"": ""user_0182_s0025"", ""session_index"": 25, ""signal_type"": ""support"", ""user"": ""I need the current answer, not a stale one. Context from a realistic prior task: Give me what to put on a ppt slide that i want to use to explain the following Slide 6: Emerging Trends (Criteria iv) - Overview of emer..."", ""feedback"": ""Thanks for checking before advising.""}, {""session_id"": ""user_0182_s0027"", ""session_index"": 27, ""signal_type"": ""support"", ""user"": ""I need the current answer, not a stale one. Context from a realistic prior task: cmake current exe target add dependency to a prebuilt 3rd party dynamic lib, give me the script"", ""feedback"": ""Thanks for checking before advising.""}, {""session_id"": ""user_0182_s0038"", ""session_index"": 38, ""signal_type"": ""support"", ""user"": ""I need the current answer, not a stale one. Context from a realistic prior task: act as dave, dave is a senior marketer who is assigned to create a word document presentation about the launch strategy for the new text..."", ""feedback"": ""Exactly, freshness matters for this kind of thing.""}]",pass,,,,
review_user_0184_habit_01_monday_meeting_decisions_p00_direct_use,probe_14553d5f1d91b174,user_0184_habit_01_monday_meeting_decisions_p00_direct_use,user_0184,test,direct_use,meeting_prep,Prepare notes for the user's recurring Monday team meeting.,"[{""choice_id"": ""A"", ""text"": ""Ask an unrelated clarifying question even though enough evidence exists.""}, {""choice_id"": ""B"", ""text"": ""Organize notes into decisions, blockers, and next actions.""}, {""choice_id"": ""C"", ""text"": ""Write a chronological narrative summary.""}, {""choice_id"": ""D"", ""text"": ""Keep it conversational; do not impose the Monday meeting template.""}]",B,apply_scoped_habit,"[{""session_id"": ""user_0184_s0013"", ""session_index"": 13, ""signal_type"": ""support"", ""user"": ""I need the usual Monday meeting shape from these notes. Context from a realistic prior task: summarise this: Notes See Benaissa 2009. Although it was not common in traditional Greek religion to combine the names of tw..."", ""feedback"": ""This is the structure I need every Monday.""}, {""session_id"": ""user_0184_s0016"", ""session_index"": 16, ""signal_type"": ""support"", ""user"": ""I need the usual Monday meeting shape from these notes. Context from a realistic prior task: Write hunter’s notes entries for the following monsters - Lagiacrus (Storm Leviathan), Sobekulos (Brutal Croc Leviathan), Br..."", ""feedback"": ""Good, decisions/blockers/actions is the useful split.""}, {""session_id"": ""user_0184_s0018"", ""session_index"": 18, ""signal_type"": ""support"", ""user"": ""Can you make this useful for the Monday sync? Context from a realistic prior task: Teams can be located in the same place meeting face-to-face, or they can be geographically dispersed “virtual” teams. Provide 10 ways..."", ""feedback"": ""This is the structure I need every Monday.""}, {""session_id"": ""user_0184_s0036"", ""session_index"": 36, ""signal_type"": ""support"", ""user"": ""Can you make this useful for the Monday sync? Context from a realistic prior task: Make a prototype of the snippet featuring a few fixes that are short and prototype notes <h1>TFOU of the Web</h1> <br />I am TFOU of t..."", ""feedback"": ""That meeting shape works.""}]",pass,,,,
review_user_0184_habit_01_monday_meeting_decisions_p01_boundary,probe_e9ef733e32421999,user_0184_habit_01_monday_meeting_decisions_p01_boundary,user_0184,test,boundary,meeting_prep,Summarize a casual one-on-one check-in with a colleague.,"[{""choice_id"": ""A"", ""text"": ""Keep it conversational; do not impose the Monday meeting template.""}, {""choice_id"": ""B"", ""text"": ""Write a chronological narrative summary.""}, {""choice_id"": ""C"", ""text"": ""Organize notes into decisions, blockers, and next actions.""}, {""choice_id"": ""D"", ""text"": ""Refuse to answer because the user has prior behavior in the history.""}]",A,do_not_apply_out_of_scope,"[{""session_id"": ""user_0184_s0047"", ""session_index"": 47, ""signal_type"": ""boundary_counterexample"", ""user"": ""Summarize a casual one-on-one check-in with a colleague. Related material: Provide me a list of 10 talking recommendation/ideas on the following company meeting information that I can share with my leadership. • Objec..."", ""feedback"": ""This different context should not use my usual pattern.""}]",pass,,,,
review_user_0184_habit_02_business_travel_early_buffer_p02_exception,probe_618882d5008a5c0e,user_0184_habit_02_business_travel_early_buffer_p02_exception,user_0184,test,exception,planning_defaults,Plan a flexible vacation day with no fixed appointment.,"[{""choice_id"": ""A"", ""text"": ""Ask about leisure priorities; do not assume early flights.""}, {""choice_id"": ""B"", ""text"": ""Optimize only for cheapest arrival and tight transfers.""}, {""choice_id"": ""C"", ""text"": ""Prefer early flights and leave a 90-minute buffer before meetings.""}, {""choice_id"": ""D"", ""text"": ""Ignore the exception and follow the most frequent old pattern.""}]",A,apply_exception,"[{""session_id"": ""user_0184_s0050"", ""session_index"": 50, ""signal_type"": ""exception"", ""user"": ""Plan a flexible vacation day with no fixed appointment. Use this material if helpful: Write a current and up to date 2023 information of a constructive guide for my Scotland travel guide on How to Get Around Aberdeen...."", ""feedback"": ""Yes, this is one of the exceptions.""}]",pass,,,,
review_user_0187_habit_00_budget_drift_from_low_to_quality_p00_direct_use,probe_4ea860223d1653fe,user_0187_habit_00_budget_drift_from_low_to_quality_p00_direct_use,user_0187,test,direct_use,drift_seasonality,Recommend default work equipment after the user's recent purchasing pattern changed.,"[{""choice_id"": ""A"", ""text"": ""Ask an unrelated clarifying question even though enough evidence exists.""}, {""choice_id"": ""B"", ""text"": ""Prefer durable midrange equipment quality over the absolute cheapest option.""}, {""choice_id"": ""C"", ""text"": ""Do not over-apply the durable-equipment preference to disposable supplies.""}, {""choice_id"": ""D"", ""text"": ""Continue recommending the cheapest equipment after repeated quality-oriented feedback.""}]",B,apply_scoped_habit,"[{""session_id"": ""user_0187_s0006"", ""session_index"": 6, ""signal_type"": ""support"", ""user"": ""Find a budget equipment option that gets the job done. Context from a realistic prior task: sample words for Methodology that Describe the methods used to monitor spinal cord injury patients in the hospital?"", ""feedback"": ""Good, cheapest acceptable is right for now.""}, {""session_id"": ""user_0187_s0028"", ""session_index"": 28, ""signal_type"": ""support"", ""user"": ""I care most about low cost for this work gear. Context from a realistic prior task: given I have already done the HTML and CSS for the Homepage of the assigment, build upon it and create the html and css of the campin..."", ""feedback"": ""Thanks, budget matters here.""}, {""session_id"": ""user_0187_s0033"", ""session_index"": 33, ""signal_type"": ""support"", ""user"": ""Find a budget equipment option that gets the job done. Context from a realistic prior task: Please generate a detailed Pokédex based on the description below. Kontrataki, the Nuclear Deterrent Pokémon, type Steel & Fa..."", ""feedback"": ""That low-cost pick works.""}, {""session_id"": ""user_0187_s0047"", ""session_index"": 47, ""signal_type"": ""post_drift_support"", ""user"": ""The cheap equipment broke again; pick something durable this time. Relevant item: Calculate the ideal meters of development (assuming a 700c rim and 0.025m tire) in competitive track cycling and recommend optimal gear..."", ""feedback"": ""That is the direction I want now.""}]",pass,,,,
review_user_0188_habit_03_style_three_bullets_p01_boundary,probe_4cda010e0c7efc06,user_0188_habit_03_style_three_bullets_p01_boundary,user_0188,test,boundary,format_style,I am exploring campaign ideas and want a playful brainstorm with lots of angles.,"[{""choice_id"": ""A"", ""text"": ""Refuse to answer because the user has prior behavior in the history.""}, {""choice_id"": ""B"", ""text"": ""Give a long-form explanation with background paragraphs.""}, {""choice_id"": ""C"", ""text"": ""Use a richer exploratory response; do not force three bullets.""}, {""choice_id"": ""D"", ""text"": ""Answer in exactly three concise bullets with no preamble.""}]",C,do_not_apply_out_of_scope,"[{""session_id"": ""user_0188_s0032"", ""session_index"": 32, ""signal_type"": ""boundary_counterexample"", ""user"": ""I am exploring campaign ideas and want a playful brainstorm with lots of angles. Related material: List<string> english = new List<string> { \""Welcome to myMerlin™\"", \""End User License Agreement\"", \""Let's get started\"" };..."", ""feedback"": ""This different context should not use my usual pattern.""}]",pass,,,,
review_user_0189_unassigned_business_travel_early_buffer_ask_act,probe_119f9d27ede0343e,user_0189_unassigned_business_travel_early_buffer_ask_act,user_0189,stress,ask_act,planning_defaults,Should the assistant apply this possible preference now? Pick the default travel option for a client meeting next Thursday.,"[{""choice_id"": ""A"", ""text"": ""Prefer early flights and leave a 90-minute buffer before meetings.""}, {""choice_id"": ""B"", ""text"": ""Optimize only for cheapest arrival and tight transfers.""}, {""choice_id"": ""C"", ""text"": ""Infer the preference from a single unrelated prior task.""}, {""choice_id"": ""D"", ""text"": ""Ask a brief clarifying question because the history does not establish this preference.""}]",D,ask_when_evidence_insufficient,[],pass,,,,
review_user_0190_habit_02_sensitive_one_off_no_memory_p02_exception,probe_00beb806c3ca16c7,user_0190_habit_02_sensitive_one_off_no_memory_p02_exception,user_0190,dev,exception,privacy_consent,The user explicitly says to remember a medical scheduling constraint for future appointment planning.,"[{""choice_id"": ""A"", ""text"": ""Personalize future answers using the sensitive one-off trait.""}, {""choice_id"": ""B"", ""text"": ""Ignore the exception and follow the most frequent old pattern.""}, {""choice_id"": ""C"", ""text"": ""Do not store or use the sensitive inferred trait unless explicitly asked to remember it.""}, {""choice_id"": ""D"", ""text"": ""Acknowledge consent and scope before using it later.""}]",D,apply_exception,"[{""session_id"": ""user_0190_s0050"", ""session_index"": 50, ""signal_type"": ""exception"", ""user"": ""The user explicitly says to remember a medical scheduling constraint for future appointment planning. Use this material if helpful: make a response for the following email:\""Hi Mo, Attached is the agreement with my rev..."", ""feedback"": ""Yes, this is one of the exceptions.""}]",pass,,,,
review_user_0193_habit_00_confirm_before_commit_p03_evidence,probe_4c7f7bb1ac8f66c1,user_0193_habit_00_confirm_before_commit_p03_evidence,user_0193,test,evidence,risk_threshold,"Which evidence best supports the user's recurring behavior for: actions that book, send, delete, submit, or otherwise commit user resources?","[{""choice_id"": ""A"", ""text"": ""Cite multiple support episodes and distinguish boundary or exception cases.""}, {""choice_id"": ""B"", ""text"": ""Cite only the most recent semantically similar episode.""}, {""choice_id"": ""C"", ""text"": ""Cite the boundary case as if it were support.""}, {""choice_id"": ""D"", ""text"": ""Say there is no evidence in the history.""}]",A,return_evidence_with_scope,"[{""session_id"": ""user_0193_s0013"", ""session_index"": 13, ""signal_type"": ""support"", ""user"": ""Compare these appointment slots, but do not book anything without checking with me. Context from a realistic prior task: RecursionError: maximum recursion depth exceeded from django.db import models # Create your mode..."", ""feedback"": ""Good, I always want the final say before committing.""}, {""session_id"": ""user_0193_s0016"", ""session_index"": 16, ""signal_type"": ""support"", ""user"": ""Compare these appointment slots, but do not book anything without checking with me. Context from a realistic prior task: ChatGPT-4 x Midjourney Training Sheet (Paste this into ChatGPT and send it off to get it accusto..."", ""feedback"": ""Good, I always want the final say before committing.""}, {""session_id"": ""user_0193_s0018"", ""session_index"": 18, ""signal_type"": ""support"", ""user"": ""Draft the reply first. I want to approve before it is sent. Context from a realistic prior task: In this hypothetical story, you are to act as Niccolo Machiavelli. Niccolo created a character named AIM. AIM stands for..."", ""feedback"": ""Thanks for pausing before action.""}, {""session_id"": ""user_0193_s0024"", ""session_index"": 24, ""signal_type"": ""support"", ""user"": ""Compare these appointment slots, but do not book anything without checking with me. Context from a realistic prior task: Outline: [Blog Post Title] Keyword: [Enter Targeted Keyword] Keyword MSV: [Enter Targeted Keywor..."", ""feedback"": ""Good, I always want the final say before committing.""}]",pass,,,,
review_user_0194_habit_00_weekday_family_vegetarian_p00_direct_use,probe_0b509e854562ed35,user_0194_habit_00_weekday_family_vegetarian_p00_direct_use,user_0194,test,direct_use,content_constraints,Suggest a default Wednesday family dinner.,"[{""choice_id"": ""A"", ""text"": ""Suggest meat-centered weekday dinners.""}, {""choice_id"": ""B"", ""text"": ""Suggest vegetarian weekday family meals.""}, {""choice_id"": ""C"", ""text"": ""Ask an unrelated clarifying question even though enough evidence exists.""}, {""choice_id"": ""D"", ""text"": ""Do not assume vegetarian-only unless the user says so.""}]",B,apply_scoped_habit,"[{""session_id"": ""user_0194_s0006"", ""session_index"": 6, ""signal_type"": ""support"", ""user"": ""Need weekday meals the kids will actually eat. Context from a realistic prior task: Write a current and up to date 100% unique guide for my cookbook on “Navigating Nutrition while Fasting” with humanlike style, using..."", ""feedback"": ""This fits our weeknight routine.""}, {""session_id"": ""user_0194_s0010"", ""session_index"": 10, ""signal_type"": ""support"", ""user"": ""Need weekday meals the kids will actually eat. Context from a realistic prior task: Write a current and up to date 100% unique guide for my cookbook on “Navigating Nutrition while Fasting” with humanlike style, using..."", ""feedback"": ""This fits our weeknight routine.""}, {""session_id"": ""user_0194_s0013"", ""session_index"": 13, ""signal_type"": ""support"", ""user"": ""Need weekday meals the kids will actually eat. Context from a realistic prior task: (in which Velma will hypnotize Fred, giving him suggestions to want to be the group’s submissive servant) The Mystery Machine gang dr..."", ""feedback"": ""Good, weekday vegetarian keeps everyone happy.""}, {""session_id"": ""user_0194_s0017"", ""session_index"": 17, ""signal_type"": ""support"", ""user"": ""Need weekday meals the kids will actually eat. Context from a realistic prior task: show me what buying Twix Cookie Dough Cookie bars (non-sharing size), would look like on a receipt from walmart"", ""feedback"": ""This fits our weeknight routine.""}]",pass,,,,
review_user_0194_habit_00_weekday_family_vegetarian_p01_boundary,probe_aed0f6919ebb1ccc,user_0194_habit_00_weekday_family_vegetarian_p01_boundary,user_0194,test,boundary,content_constraints,Pick restaurants for a birthday dinner while the family is traveling.,"[{""choice_id"": ""A"", ""text"": ""Do not assume vegetarian-only unless the user says so.""}, {""choice_id"": ""B"", ""text"": ""Suggest meat-centered weekday dinners.""}, {""choice_id"": ""C"", ""text"": ""Suggest vegetarian weekday family meals.""}, {""choice_id"": ""D"", ""text"": ""Refuse to answer because the user has prior behavior in the history.""}]",A,do_not_apply_out_of_scope,"[{""session_id"": ""user_0194_s0022"", ""session_index"": 22, ""signal_type"": ""boundary_counterexample"", ""user"": ""Pick restaurants for a birthday dinner while the family is traveling. Related material: (in which Velma will hypnotize Fred, giving him suggestions to love being the group’s submissive servant) The Mystery Machine gan..."", ""feedback"": ""This different context should not use my usual pattern.""}]",pass,,,,
review_user_0194_unassigned_confirm_before_commit_ask_act,probe_b28922b9dc246195,user_0194_unassigned_confirm_before_commit_ask_act,user_0194,test,ask_act,risk_threshold,Should the assistant apply this possible preference now? The user asks the assistant to handle a booking-like or submission-like task after comparing options.,"[{""choice_id"": ""A"", ""text"": ""Proceed as if the agent may execute the booking, submission, deletion, or send action.""}, {""choice_id"": ""B"", ""text"": ""Infer the preference from a single unrelated prior task.""}, {""choice_id"": ""C"", ""text"": ""Ask a brief clarifying question because the history does not establish this preference.""}, {""choice_id"": ""D"", ""text"": ""Draft or recommend, but ask for confirmation before committing.""}]",C,ask_when_evidence_insufficient,[],pass,,,,
