review_id,public_probe_id,probe_id,user_id,split,probe_type,habit_family,stress_variant,query,choices_json,proposed_gold_choice_id,proposed_gold_action,evidence_preview_json,auto_validation_status,reviewer_decision,reviewer_notes
review_user_0001_habit_01_monday_meeting_decisions_p00_direct_use__balanced_v03__unseen_paraphrase,balanced_v03_probe_be2d77a5605a5f8f,user_0001_habit_01_monday_meeting_decisions_p00_direct_use__balanced_v03__unseen_paraphrase,user_0001,dev,direct_use,meeting_prep,unseen_paraphrase,Shape raw notes for the user's recurring first-meeting-of-the-week team sync.,"[{""choice_id"": ""A"", ""text"": ""Organize notes into decisions, blockers, and next actions.""}, {""choice_id"": ""B"", ""text"": ""Write a chronological narrative summary.""}, {""choice_id"": ""C"", ""text"": ""Keep it conversational; do not impose the Monday meeting template.""}, {""choice_id"": ""D"", ""text"": ""Ask for clarification despite enough prior evidence.""}]",A,apply_scoped_habit,"[{""session_id"": ""user_0001_s0018"", ""session_index"": 18, ""signal_type"": ""support"", ""domain"": ""meeting"", ""user"": ""Turn this into Monday prep for the team."", ""assistant"": ""Decisions: ... Blockers: ... Next actions: ...""}, {""session_id"": ""user_0001_s0020"", ""session_index"": 20, ""signal_type"": ""support"", ""domain"": ""meeting"", ""user"": ""Can you make this useful for the Monday sync?"", ""assistant"": ""Decisions: ... Blockers: ... Next actions: ...""}, {""session_id"": ""user_0001_s0022"", ""session_index"": 22, ""signal_type"": ""support"", ""domain"": ""meeting"", ""user"": ""Turn this into Monday prep for the team."", ""assistant"": ""Decisions: ... Blockers: ... Next actions: ...""}, {""session_id"": ""user_0001_s0026"", ""session_index"": 26, ""signal_type"": ""support"", ""domain"": ""meeting"", ""user"": ""I need the usual Monday meeting shape from these notes."", ""assistant"": ""Decisions: ... Blockers: ... Next actions: ...""}]",pass,,
review_user_0001_habit_01_monday_meeting_decisions_p00_direct_use__explicit_retrieval__balanced_v03,balanced_v03_probe_b201f34ec2260616,user_0001_habit_01_monday_meeting_decisions_p00_direct_use__explicit_retrieval__balanced_v03,user_0001,dev,explicit_retrieval,meeting_prep,original_balanced,What recurring preference has the user explicitly reinforced for recurring Monday team meeting prep?,"[{""choice_id"": ""A"", ""text"": ""Use an out-of-scope behavior from a different context.""}, {""choice_id"": ""B"", ""text"": ""Organize notes into decisions, blockers, and next actions.""}, {""choice_id"": ""C"", ""text"": ""Use a plausible but unsupported behavior.""}, {""choice_id"": ""D"", ""text"": ""Use a rare exception as the default.""}]",B,explicit_fact_preference_retrieval,"[{""session_id"": ""user_0001_s0018"", ""session_index"": 18, ""signal_type"": ""support"", ""domain"": ""meeting"", ""user"": ""Turn this into Monday prep for the team."", ""assistant"": ""Decisions: ... Blockers: ... Next actions: ...""}, {""session_id"": ""user_0001_s0020"", ""session_index"": 20, ""signal_type"": ""support"", ""domain"": ""meeting"", ""user"": ""Can you make this useful for the Monday sync?"", ""assistant"": ""Decisions: ... Blockers: ... Next actions: ...""}, {""session_id"": ""user_0001_s0022"", ""session_index"": 22, ""signal_type"": ""support"", ""domain"": ""meeting"", ""user"": ""Turn this into Monday prep for the team."", ""assistant"": ""Decisions: ... Blockers: ... Next actions: ...""}, {""session_id"": ""user_0001_s0026"", ""session_index"": 26, ""signal_type"": ""support"", ""domain"": ""meeting"", ""user"": ""I need the usual Monday meeting shape from these notes."", ""assistant"": ""Decisions: ... Blockers: ... Next actions: ...""}]",pass,,
review_user_0001_habit_01_monday_meeting_decisions_p01_boundary__balanced_v03,balanced_v03_probe_f6e7106be7453771,user_0001_habit_01_monday_meeting_decisions_p01_boundary__balanced_v03,user_0001,dev,boundary,meeting_prep,original_balanced,Summarize a casual one-on-one check-in with a colleague.,"[{""choice_id"": ""A"", ""text"": ""Organize notes into decisions, blockers, and next actions.""}, {""choice_id"": ""B"", ""text"": ""Decline to use any prior pattern even though a normal answer is available.""}, {""choice_id"": ""C"", ""text"": ""Write a chronological narrative summary.""}, {""choice_id"": ""D"", ""text"": ""Keep it conversational; do not impose the Monday meeting template.""}]",D,do_not_apply_out_of_scope,"[{""session_id"": ""user_0001_s0018"", ""session_index"": 18, ""signal_type"": ""support"", ""domain"": ""meeting"", ""user"": ""Turn this into Monday prep for the team."", ""assistant"": ""Decisions: ... Blockers: ... Next actions: ...""}, {""session_id"": ""user_0001_s0020"", ""session_index"": 20, ""signal_type"": ""support"", ""domain"": ""meeting"", ""user"": ""Can you make this useful for the Monday sync?"", ""assistant"": ""Decisions: ... Blockers: ... Next actions: ...""}, {""session_id"": ""user_0001_s0022"", ""session_index"": 22, ""signal_type"": ""support"", ""domain"": ""meeting"", ""user"": ""Turn this into Monday prep for the team."", ""assistant"": ""Decisions: ... Blockers: ... Next actions: ...""}, {""session_id"": ""user_0001_s0026"", ""session_index"": 26, ""signal_type"": ""support"", ""domain"": ""meeting"", ""user"": ""I need the usual Monday meeting shape from these notes."", ""assistant"": ""Decisions: ... Blockers: ... Next actions: ...""}]",pass,,
review_user_0001_habit_01_monday_meeting_decisions_p01_boundary__balanced_v03__unseen_paraphrase,balanced_v03_probe_b43fc85444a98e85,user_0001_habit_01_monday_meeting_decisions_p01_boundary__balanced_v03__unseen_paraphrase,user_0001,dev,boundary,meeting_prep,unseen_paraphrase,Summarize an informal colleague check-in where a formal meeting template would be overkill.,"[{""choice_id"": ""A"", ""text"": ""Organize notes into decisions, blockers, and next actions.""}, {""choice_id"": ""B"", ""text"": ""Decline to use any prior pattern even though a normal answer is available.""}, {""choice_id"": ""C"", ""text"": ""Write a chronological narrative summary.""}, {""choice_id"": ""D"", ""text"": ""Keep it conversational; do not impose the Monday meeting template.""}]",D,do_not_apply_out_of_scope,"[{""session_id"": ""user_0001_s0018"", ""session_index"": 18, ""signal_type"": ""support"", ""domain"": ""meeting"", ""user"": ""Turn this into Monday prep for the team."", ""assistant"": ""Decisions: ... Blockers: ... Next actions: ...""}, {""session_id"": ""user_0001_s0020"", ""session_index"": 20, ""signal_type"": ""support"", ""domain"": ""meeting"", ""user"": ""Can you make this useful for the Monday sync?"", ""assistant"": ""Decisions: ... Blockers: ... Next actions: ...""}, {""session_id"": ""user_0001_s0022"", ""session_index"": 22, ""signal_type"": ""support"", ""domain"": ""meeting"", ""user"": ""Turn this into Monday prep for the team."", ""assistant"": ""Decisions: ... Blockers: ... Next actions: ...""}, {""session_id"": ""user_0001_s0026"", ""session_index"": 26, ""signal_type"": ""support"", ""domain"": ""meeting"", ""user"": ""I need the usual Monday meeting shape from these notes."", ""assistant"": ""Decisions: ... Blockers: ... Next actions: ...""}]",pass,,
review_user_0001_habit_01_monday_meeting_decisions_p02_exception__balanced_v03,balanced_v03_probe_98c9ba4032f8988a,user_0001_habit_01_monday_meeting_decisions_p02_exception__balanced_v03,user_0001,dev,exception,meeting_prep,original_balanced,Summarize an informal coffee chat with no action items.,"[{""choice_id"": ""A"", ""text"": ""Use a light conversational summary.""}, {""choice_id"": ""B"", ""text"": ""Organize notes into decisions, blockers, and next actions.""}, {""choice_id"": ""C"", ""text"": ""Ignore the exception and follow the most frequent old pattern.""}, {""choice_id"": ""D"", ""text"": ""Write a chronological narrative summary.""}]",A,apply_exception,"[{""session_id"": ""user_0001_s0041"", ""session_index"": 41, ""signal_type"": ""exception"", ""domain"": ""meeting"", ""user"": ""Summarize an informal coffee chat with no action items."", ""assistant"": ""Use a light conversational summary.""}]",pass,,
review_user_0001_habit_01_monday_meeting_decisions_p02_exception__balanced_v03__unseen_paraphrase,balanced_v03_probe_7e7149f52b06b8dc,user_0001_habit_01_monday_meeting_decisions_p02_exception__balanced_v03__unseen_paraphrase,user_0001,dev,exception,meeting_prep,unseen_paraphrase,Summarize a casual conversation that has no decisions or follow-up owners.,"[{""choice_id"": ""A"", ""text"": ""Use a light conversational summary.""}, {""choice_id"": ""B"", ""text"": ""Organize notes into decisions, blockers, and next actions.""}, {""choice_id"": ""C"", ""text"": ""Ignore the exception and follow the most frequent old pattern.""}, {""choice_id"": ""D"", ""text"": ""Write a chronological narrative summary.""}]",A,apply_exception,"[{""session_id"": ""user_0001_s0041"", ""session_index"": 41, ""signal_type"": ""exception"", ""domain"": ""meeting"", ""user"": ""Summarize an informal coffee chat with no action items."", ""assistant"": ""Use a light conversational summary.""}]",pass,,
review_user_0002_habit_01_style_three_bullets_p00_direct_use__balanced_v03,balanced_v03_probe_c21bac9c503720a4,user_0002_habit_01_style_three_bullets_p00_direct_use__balanced_v03,user_0002,test,direct_use,format_style,original_balanced,Prepare a status update for a work sync using the user's established style.,"[{""choice_id"": ""A"", ""text"": ""Ask for clarification despite enough prior evidence.""}, {""choice_id"": ""B"", ""text"": ""Use a richer exploratory response; do not force three bullets.""}, {""choice_id"": ""C"", ""text"": ""Give a long-form explanation with background paragraphs.""}, {""choice_id"": ""D"", ""text"": ""Answer in exactly three concise bullets with no preamble.""}]",D,apply_scoped_habit,"[{""session_id"": ""user_0002_s0010"", ""session_index"": 10, ""signal_type"": ""support"", ""domain"": ""work"", ""user"": ""Can you turn this project update into something I can scan before standup?"", ""assistant"": ""Here are three concise bullets: impact, blocker, next step.""}, {""session_id"": ""user_0002_s0014"", ""session_index"": 14, ""signal_type"": ""support"", ""domain"": ""work"", ""user"": ""Can you condense this operational update for my manager?"", ""assistant"": ""Here are three concise bullets: impact, blocker, next step.""}, {""session_id"": ""user_0002_s0034"", ""session_index"": 34, ""signal_type"": ""support"", ""domain"": ""work"", ""user"": ""Can you turn this project update into something I can scan before standup?"", ""assistant"": ""Here are three concise bullets: impact, blocker, next step.""}, {""session_id"": ""user_0002_s0036"", ""session_index"": 36, ""signal_type"": ""support"", ""domain"": ""work"", ""user"": ""I need a quick work status note from this. Keep it easy to skim."", ""assistant"": ""Here are three concise bullets: impact, blocker, next step.""}]",pass,,
review_user_0002_habit_01_style_three_bullets_p00_direct_use__balanced_v03__unseen_paraphrase,balanced_v03_probe_e6d7b2dd13da4073,user_0002_habit_01_style_three_bullets_p00_direct_use__balanced_v03__unseen_paraphrase,user_0002,test,direct_use,format_style,unseen_paraphrase,Turn this operational update into the compact work-sync format the user normally prefers.,"[{""choice_id"": ""A"", ""text"": ""Ask for clarification despite enough prior evidence.""}, {""choice_id"": ""B"", ""text"": ""Use a richer exploratory response; do not force three bullets.""}, {""choice_id"": ""C"", ""text"": ""Give a long-form explanation with background paragraphs.""}, {""choice_id"": ""D"", ""text"": ""Answer in exactly three concise bullets with no preamble.""}]",D,apply_scoped_habit,"[{""session_id"": ""user_0002_s0010"", ""session_index"": 10, ""signal_type"": ""support"", ""domain"": ""work"", ""user"": ""Can you turn this project update into something I can scan before standup?"", ""assistant"": ""Here are three concise bullets: impact, blocker, next step.""}, {""session_id"": ""user_0002_s0014"", ""session_index"": 14, ""signal_type"": ""support"", ""domain"": ""work"", ""user"": ""Can you condense this operational update for my manager?"", ""assistant"": ""Here are three concise bullets: impact, blocker, next step.""}, {""session_id"": ""user_0002_s0034"", ""session_index"": 34, ""signal_type"": ""support"", ""domain"": ""work"", ""user"": ""Can you turn this project update into something I can scan before standup?"", ""assistant"": ""Here are three concise bullets: impact, blocker, next step.""}, {""session_id"": ""user_0002_s0036"", ""session_index"": 36, ""signal_type"": ""support"", ""domain"": ""work"", ""user"": ""I need a quick work status note from this. Keep it easy to skim."", ""assistant"": ""Here are three concise bullets: impact, blocker, next step.""}]",pass,,
review_user_0002_habit_01_style_three_bullets_p00_direct_use__explicit_retrieval__balanced_v03,balanced_v03_probe_42e1c5ed408229f5,user_0002_habit_01_style_three_bullets_p00_direct_use__explicit_retrieval__balanced_v03,user_0002,test,explicit_retrieval,format_style,original_balanced,"What recurring preference has the user explicitly reinforced for work status updates, planning notes, and operational summaries?","[{""choice_id"": ""A"", ""text"": ""Use a plausible but unsupported behavior.""}, {""choice_id"": ""B"", ""text"": ""Use a rare exception as the default.""}, {""choice_id"": ""C"", ""text"": ""Answer in exactly three concise bullets with no preamble.""}, {""choice_id"": ""D"", ""text"": ""Use an out-of-scope behavior from a different context.""}]",C,explicit_fact_preference_retrieval,"[{""session_id"": ""user_0002_s0010"", ""session_index"": 10, ""signal_type"": ""support"", ""domain"": ""work"", ""user"": ""Can you turn this project update into something I can scan before standup?"", ""assistant"": ""Here are three concise bullets: impact, blocker, next step.""}, {""session_id"": ""user_0002_s0014"", ""session_index"": 14, ""signal_type"": ""support"", ""domain"": ""work"", ""user"": ""Can you condense this operational update for my manager?"", ""assistant"": ""Here are three concise bullets: impact, blocker, next step.""}, {""session_id"": ""user_0002_s0034"", ""session_index"": 34, ""signal_type"": ""support"", ""domain"": ""work"", ""user"": ""Can you turn this project update into something I can scan before standup?"", ""assistant"": ""Here are three concise bullets: impact, blocker, next step.""}, {""session_id"": ""user_0002_s0036"", ""session_index"": 36, ""signal_type"": ""support"", ""domain"": ""work"", ""user"": ""I need a quick work status note from this. Keep it easy to skim."", ""assistant"": ""Here are three concise bullets: impact, blocker, next step.""}]",pass,,
review_user_0002_habit_01_style_three_bullets_p01_boundary__balanced_v03,balanced_v03_probe_a1945b3cf4b9bfe8,user_0002_habit_01_style_three_bullets_p01_boundary__balanced_v03,user_0002,test,boundary,format_style,original_balanced,I am exploring campaign ideas and want a playful brainstorm with lots of angles.,"[{""choice_id"": ""A"", ""text"": ""Use a richer exploratory response; do not force three bullets.""}, {""choice_id"": ""B"", ""text"": ""Decline to use any prior pattern even though a normal answer is available.""}, {""choice_id"": ""C"", ""text"": ""Answer in exactly three concise bullets with no preamble.""}, {""choice_id"": ""D"", ""text"": ""Give a long-form explanation with background paragraphs.""}]",A,do_not_apply_out_of_scope,"[{""session_id"": ""user_0002_s0010"", ""session_index"": 10, ""signal_type"": ""support"", ""domain"": ""work"", ""user"": ""Can you turn this project update into something I can scan before standup?"", ""assistant"": ""Here are three concise bullets: impact, blocker, next step.""}, {""session_id"": ""user_0002_s0014"", ""session_index"": 14, ""signal_type"": ""support"", ""domain"": ""work"", ""user"": ""Can you condense this operational update for my manager?"", ""assistant"": ""Here are three concise bullets: impact, blocker, next step.""}, {""session_id"": ""user_0002_s0034"", ""session_index"": 34, ""signal_type"": ""support"", ""domain"": ""work"", ""user"": ""Can you turn this project update into something I can scan before standup?"", ""assistant"": ""Here are three concise bullets: impact, blocker, next step.""}, {""session_id"": ""user_0002_s0036"", ""session_index"": 36, ""signal_type"": ""support"", ""domain"": ""work"", ""user"": ""I need a quick work status note from this. Keep it easy to skim."", ""assistant"": ""Here are three concise bullets: impact, blocker, next step.""}]",pass,,
review_user_0002_habit_01_style_three_bullets_p01_boundary__balanced_v03__unseen_paraphrase,balanced_v03_probe_24b79d2b7e2da542,user_0002_habit_01_style_three_bullets_p01_boundary__balanced_v03__unseen_paraphrase,user_0002,test,boundary,format_style,unseen_paraphrase,"Write an expansive ideation note with several creative angles, where exploratory richness matters more than compact status reporting.","[{""choice_id"": ""A"", ""text"": ""Use a richer exploratory response; do not force three bullets.""}, {""choice_id"": ""B"", ""text"": ""Decline to use any prior pattern even though a normal answer is available.""}, {""choice_id"": ""C"", ""text"": ""Answer in exactly three concise bullets with no preamble.""}, {""choice_id"": ""D"", ""text"": ""Give a long-form explanation with background paragraphs.""}]",A,do_not_apply_out_of_scope,"[{""session_id"": ""user_0002_s0010"", ""session_index"": 10, ""signal_type"": ""support"", ""domain"": ""work"", ""user"": ""Can you turn this project update into something I can scan before standup?"", ""assistant"": ""Here are three concise bullets: impact, blocker, next step.""}, {""session_id"": ""user_0002_s0014"", ""session_index"": 14, ""signal_type"": ""support"", ""domain"": ""work"", ""user"": ""Can you condense this operational update for my manager?"", ""assistant"": ""Here are three concise bullets: impact, blocker, next step.""}, {""session_id"": ""user_0002_s0034"", ""session_index"": 34, ""signal_type"": ""support"", ""domain"": ""work"", ""user"": ""Can you turn this project update into something I can scan before standup?"", ""assistant"": ""Here are three concise bullets: impact, blocker, next step.""}, {""session_id"": ""user_0002_s0036"", ""session_index"": 36, ""signal_type"": ""support"", ""domain"": ""work"", ""user"": ""I need a quick work status note from this. Keep it easy to skim."", ""assistant"": ""Here are three concise bullets: impact, blocker, next step.""}]",pass,,
review_user_0002_habit_01_style_three_bullets_p02_exception__balanced_v03,balanced_v03_probe_b4820a65324bc238,user_0002_habit_01_style_three_bullets_p02_exception__balanced_v03,user_0002,test,exception,format_style,original_balanced,Write a deep-dive narrative explaining why the roadmap slipped this quarter.,"[{""choice_id"": ""A"", ""text"": ""Answer in exactly three concise bullets with no preamble.""}, {""choice_id"": ""B"", ""text"": ""Give a long-form explanation with background paragraphs.""}, {""choice_id"": ""C"", ""text"": ""Provide a longer structured answer because this is a deep-dive request.""}, {""choice_id"": ""D"", ""text"": ""Ignore the exception and follow the most frequent old pattern.""}]",C,apply_exception,"[{""session_id"": ""user_0002_s0041"", ""session_index"": 41, ""signal_type"": ""exception"", ""domain"": ""work"", ""user"": ""Write a deep-dive narrative explaining why the roadmap slipped this quarter."", ""assistant"": ""Provide a longer structured answer because this is a deep-dive request.""}]",pass,,
review_user_0002_habit_01_style_three_bullets_p02_exception__balanced_v03__unseen_paraphrase,balanced_v03_probe_a4c316be601b6a72,user_0002_habit_01_style_three_bullets_p02_exception__balanced_v03__unseen_paraphrase,user_0002,test,exception,format_style,unseen_paraphrase,"Draft a narrative root-cause explanation for a delayed roadmap, prioritizing depth over skim speed.","[{""choice_id"": ""A"", ""text"": ""Answer in exactly three concise bullets with no preamble.""}, {""choice_id"": ""B"", ""text"": ""Give a long-form explanation with background paragraphs.""}, {""choice_id"": ""C"", ""text"": ""Provide a longer structured answer because this is a deep-dive request.""}, {""choice_id"": ""D"", ""text"": ""Ignore the exception and follow the most frequent old pattern.""}]",C,apply_exception,"[{""session_id"": ""user_0002_s0041"", ""session_index"": 41, ""signal_type"": ""exception"", ""domain"": ""work"", ""user"": ""Write a deep-dive narrative explaining why the roadmap slipped this quarter."", ""assistant"": ""Provide a longer structured answer because this is a deep-dive request.""}]",pass,,
review_user_0003_habit_01_budget_drift_from_low_to_quality_p00_direct_use__balanced_v03,balanced_v03_probe_c745ab4fc3df73b0,user_0003_habit_01_budget_drift_from_low_to_quality_p00_direct_use__balanced_v03,user_0003,test,direct_use,drift_seasonality,original_balanced,Recommend default work equipment after the user's recent purchasing pattern changed.,"[{""choice_id"": ""A"", ""text"": ""Prefer durable midrange equipment quality over the absolute cheapest option.""}, {""choice_id"": ""B"", ""text"": ""Do not over-apply the durable-equipment preference to disposable supplies.""}, {""choice_id"": ""C"", ""text"": ""Continue recommending the cheapest equipment after repeated quality-oriented feedback.""}, {""choice_id"": ""D"", ""text"": ""Ask for clarification despite enough prior evidence.""}]",A,apply_scoped_habit,"[{""session_id"": ""user_0003_s0010"", ""session_index"": 10, ""signal_type"": ""support"", ""domain"": ""equipment"", ""user"": ""I care most about low cost for this work gear."", ""assistant"": ""The budget option is the best fit if price is the priority.""}, {""session_id"": ""user_0003_s0022"", ""session_index"": 22, ""signal_type"": ""support"", ""domain"": ""equipment"", ""user"": ""I care most about low cost for this work gear."", ""assistant"": ""The budget option is the best fit if price is the priority.""}, {""session_id"": ""user_0003_s0033"", ""session_index"": 33, ""signal_type"": ""support"", ""domain"": ""equipment"", ""user"": ""I care most about low cost for this work gear."", ""assistant"": ""The budget option is the best fit if price is the priority.""}, {""session_id"": ""user_0003_s0047"", ""session_index"": 47, ""signal_type"": ""post_drift_support"", ""domain"": ""equipment"", ""user"": ""The cheap equipment broke again; pick something durable this time."", ""assistant"": ""The durable midrange option is the better default now.""}]",pass,,
review_user_0003_habit_01_budget_drift_from_low_to_quality_p00_direct_use__balanced_v03__unseen_paraphrase,balanced_v03_probe_44947b95fa037ccb,user_0003_habit_01_budget_drift_from_low_to_quality_p00_direct_use__balanced_v03__unseen_paraphrase,user_0003,test,direct_use,drift_seasonality,unseen_paraphrase,Recommend work equipment after the user's recent pattern shifted away from cheapest-possible picks.,"[{""choice_id"": ""A"", ""text"": ""Prefer durable midrange equipment quality over the absolute cheapest option.""}, {""choice_id"": ""B"", ""text"": ""Do not over-apply the durable-equipment preference to disposable supplies.""}, {""choice_id"": ""C"", ""text"": ""Continue recommending the cheapest equipment after repeated quality-oriented feedback.""}, {""choice_id"": ""D"", ""text"": ""Ask for clarification despite enough prior evidence.""}]",A,apply_scoped_habit,"[{""session_id"": ""user_0003_s0010"", ""session_index"": 10, ""signal_type"": ""support"", ""domain"": ""equipment"", ""user"": ""I care most about low cost for this work gear."", ""assistant"": ""The budget option is the best fit if price is the priority.""}, {""session_id"": ""user_0003_s0022"", ""session_index"": 22, ""signal_type"": ""support"", ""domain"": ""equipment"", ""user"": ""I care most about low cost for this work gear."", ""assistant"": ""The budget option is the best fit if price is the priority.""}, {""session_id"": ""user_0003_s0033"", ""session_index"": 33, ""signal_type"": ""support"", ""domain"": ""equipment"", ""user"": ""I care most about low cost for this work gear."", ""assistant"": ""The budget option is the best fit if price is the priority.""}, {""session_id"": ""user_0003_s0047"", ""session_index"": 47, ""signal_type"": ""post_drift_support"", ""domain"": ""equipment"", ""user"": ""The cheap equipment broke again; pick something durable this time."", ""assistant"": ""The durable midrange option is the better default now.""}]",pass,,
review_user_0003_habit_01_budget_drift_from_low_to_quality_p00_direct_use__explicit_retrieval__balanced_v03,balanced_v03_probe_f3edbc3752ce9a28,user_0003_habit_01_budget_drift_from_low_to_quality_p00_direct_use__explicit_retrieval__balanced_v03,user_0003,test,explicit_retrieval,drift_seasonality,original_balanced,What recurring preference has the user explicitly reinforced for work equipment and durable gear recommendations?,"[{""choice_id"": ""A"", ""text"": ""Use a rare exception as the default.""}, {""choice_id"": ""B"", ""text"": ""Use an out-of-scope behavior from a different context.""}, {""choice_id"": ""C"", ""text"": ""Before the drift, prefer budget options; after the drift, prefer durable midrange quality.""}, {""choice_id"": ""D"", ""text"": ""Use a plausible but unsupported behavior.""}]",C,explicit_fact_preference_retrieval,"[{""session_id"": ""user_0003_s0010"", ""session_index"": 10, ""signal_type"": ""support"", ""domain"": ""equipment"", ""user"": ""I care most about low cost for this work gear."", ""assistant"": ""The budget option is the best fit if price is the priority.""}, {""session_id"": ""user_0003_s0022"", ""session_index"": 22, ""signal_type"": ""support"", ""domain"": ""equipment"", ""user"": ""I care most about low cost for this work gear."", ""assistant"": ""The budget option is the best fit if price is the priority.""}, {""session_id"": ""user_0003_s0033"", ""session_index"": 33, ""signal_type"": ""support"", ""domain"": ""equipment"", ""user"": ""I care most about low cost for this work gear."", ""assistant"": ""The budget option is the best fit if price is the priority.""}, {""session_id"": ""user_0003_s0047"", ""session_index"": 47, ""signal_type"": ""post_drift_support"", ""domain"": ""equipment"", ""user"": ""The cheap equipment broke again; pick something durable this time."", ""assistant"": ""The durable midrange option is the better default now.""}]",pass,,
