probe_id,private_probe_id,user_id,probe_type,choice_id,is_gold,marker_hits,negative_hits,text
taskmaster_planning_v02_probe_44aa0b5550314685,tm2_planning_v02_user_0019_habit_short_trip_no_checked_bag_p01_boundary,tm2_planning_v02_user_0019,boundary,A,True,,,"A main cabin itinerary with a clear checked-bag allowance or easy prepaid checked baggage, ideally with a reasonable schedule."
taskmaster_planning_v02_probe_44aa0b5550314685,tm2_planning_v02_user_0019_habit_short_trip_no_checked_bag_p01_boundary,tm2_planning_v02_user_0019,boundary,B,False,,,"The cheapest basic economy fare that allows only a personal item, assuming the traveler can avoid any checked baggage."
taskmaster_planning_v02_probe_44aa0b5550314685,tm2_planning_v02_user_0019_habit_short_trip_no_checked_bag_p01_boundary,tm2_planning_v02_user_0019,boundary,C,False,,,A carry-on-only fare with a longer layover so the traveler can keep everything with them.
taskmaster_planning_v02_probe_44aa0b5550314685,tm2_planning_v02_user_0019_habit_short_trip_no_checked_bag_p01_boundary,tm2_planning_v02_user_0019,boundary,D,False,,tight,"A tight-connection itinerary with a low fare, even if oversized or checked-item handling is unclear."
taskmaster_planning_v02_probe_e6999083650693e6,tm2_planning_v02_user_0019_habit_short_trip_no_checked_bag_p02_exception,tm2_planning_v02_user_0019,exception,A,False,though;even_though,uncertain;though,"A late-night nonstop with no checked-bag allowance, relying on shipping the display and samples separately even though arrival timing is uncertain."
taskmaster_planning_v02_probe_e6999083650693e6,tm2_planning_v02_user_0019_habit_short_trip_no_checked_bag_p02_exception,tm2_planning_v02_user_0019,exception,B,False,,,The cheapest basic economy nonstop that allows only a personal item and charges high fees for any larger bag.
taskmaster_planning_v02_probe_e6999083650693e6,tm2_planning_v02_user_0019_habit_short_trip_no_checked_bag_p02_exception,tm2_planning_v02_user_0019,exception,C,True,but,but,A standard economy nonstop that costs a bit more but includes one checked bag and enough time at the airport to drop it off.
taskmaster_planning_v02_probe_e6999083650693e6,tm2_planning_v02_user_0019_habit_short_trip_no_checked_bag_p02_exception,tm2_planning_v02_user_0019,exception,D,False,,tight,A slightly cheaper one-stop itinerary with tight connection times and carry-on-only fare rules.
taskmaster_planning_v02_probe_0e13dad10e3e7d83,tm2_planning_v02_user_0019_habit_short_trip_no_checked_bag_p03_explicit_retrieval,tm2_planning_v02_user_0019,explicit_retrieval,A,False,,,"Choose the lowest fare available, accepting checked-bag requirements or restrictive baggage rules."
taskmaster_planning_v02_probe_0e13dad10e3e7d83,tm2_planning_v02_user_0019_habit_short_trip_no_checked_bag_p03_explicit_retrieval,tm2_planning_v02_user_0019,explicit_retrieval,B,False,,,Prioritize extra legroom or premium seating over baggage flexibility on short trips.
taskmaster_planning_v02_probe_0e13dad10e3e7d83,tm2_planning_v02_user_0019_habit_short_trip_no_checked_bag_p03_explicit_retrieval,tm2_planning_v02_user_0019,explicit_retrieval,C,False,,,"Prefer connecting flights if they reduce the ticket price, even when they make luggage handling less convenient."
taskmaster_planning_v02_probe_0e13dad10e3e7d83,tm2_planning_v02_user_0019_habit_short_trip_no_checked_bag_p03_explicit_retrieval,tm2_planning_v02_user_0019,explicit_retrieval,D,True,,,"Select carry-on-friendly fares and itineraries, even if a cheaper option would require checking a bag."
taskmaster_planning_v02_probe_bffad658c8c87244,tm2_planning_v02_user_0020_habit_international_long_layover_buffer_p00_direct_use,tm2_planning_v02_user_0020,direct_use,A,False,,,"SFO–Frankfurt–Naples for $710, with a 55-minute connection in Frankfurt and 14h 20m total travel time."
taskmaster_planning_v02_probe_bffad658c8c87244,tm2_planning_v02_user_0020_habit_international_long_layover_buffer_p00_direct_use,tm2_planning_v02_user_0020,direct_use,B,False,,,"SFO–Munich–Naples for $760, with a 1h 15m connection in Munich and 14h 55m total travel time."
taskmaster_planning_v02_probe_bffad658c8c87244,tm2_planning_v02_user_0020_habit_international_long_layover_buffer_p00_direct_use,tm2_planning_v02_user_0020,direct_use,C,False,,,"SFO–Lisbon–Naples for $690, with a 7h 30m connection in Lisbon and 20h 10m total travel time."
taskmaster_planning_v02_probe_bffad658c8c87244,tm2_planning_v02_user_0020_habit_international_long_layover_buffer_p00_direct_use,tm2_planning_v02_user_0020,direct_use,D,True,,,"SFO–Amsterdam–Naples for $830, with a 2h 55m connection in Amsterdam and 16h 05m total travel time."
taskmaster_planning_v02_probe_d7fd21e5e56ea357,tm2_planning_v02_user_0020_habit_international_long_layover_buffer_p01_boundary,tm2_planning_v02_user_0020,boundary,A,True,,,A nonstop mid-morning flight with a total travel time of about 2.5 hours.
taskmaster_planning_v02_probe_d7fd21e5e56ea357,tm2_planning_v02_user_0020_habit_international_long_layover_buffer_p01_boundary,tm2_planning_v02_user_0020,boundary,B,False,,,An overnight connection through Las Vegas that arrives early the next morning.
taskmaster_planning_v02_probe_d7fd21e5e56ea357,tm2_planning_v02_user_0020_habit_international_long_layover_buffer_p01_boundary,tm2_planning_v02_user_0020,boundary,C,False,but,but,A one-stop itinerary through Dallas that is $15 cheaper but takes nearly 6 hours total.
taskmaster_planning_v02_probe_d7fd21e5e56ea357,tm2_planning_v02_user_0020_habit_international_long_layover_buffer_p01_boundary,tm2_planning_v02_user_0020,boundary,D,False,,,A one-stop itinerary through Phoenix with a 3.5-hour layover for extra buffer time.
taskmaster_planning_v02_probe_2bed54ffcb9ab165,tm2_planning_v02_user_0020_habit_international_long_layover_buffer_p02_exception,tm2_planning_v02_user_0020,exception,A,False,,,"Vancouver to Amsterdam via Reykjavik, 2h 10m connection, 12h 05m total travel time, simpler terminal layout"
taskmaster_planning_v02_probe_2bed54ffcb9ab165,tm2_planning_v02_user_0020_habit_international_long_layover_buffer_p02_exception,tm2_planning_v02_user_0020,exception,B,False,,,"Vancouver to Amsterdam via London, 2h 45m connection, 12h 30m total travel time"
taskmaster_planning_v02_probe_2bed54ffcb9ab165,tm2_planning_v02_user_0020_habit_international_long_layover_buffer_p02_exception,tm2_planning_v02_user_0020,exception,C,False,,,"Vancouver to Amsterdam via Paris, 4h 20m connection, 13h 10m total travel time, slightly cheaper fare"
taskmaster_planning_v02_probe_2bed54ffcb9ab165,tm2_planning_v02_user_0020_habit_international_long_layover_buffer_p02_exception,tm2_planning_v02_user_0020,exception,D,True,,,"Vancouver to Amsterdam via Frankfurt, 45-minute connection, 10h 40m total travel time"
taskmaster_planning_v02_probe_e698caabe3ee20e3,tm2_planning_v02_user_0020_habit_international_long_layover_buffer_p03_explicit_retrieval,tm2_planning_v02_user_0020,explicit_retrieval,A,False,,,"Avoid layovers entirely by selecting only nonstop flights, regardless of price or schedule."
taskmaster_planning_v02_probe_e698caabe3ee20e3,tm2_planning_v02_user_0020_habit_international_long_layover_buffer_p03_explicit_retrieval,tm2_planning_v02_user_0020,explicit_retrieval,B,True,,tight,"Prefer a longer connection buffer over a tight layover, even if the overall trip takes longer."
taskmaster_planning_v02_probe_e698caabe3ee20e3,tm2_planning_v02_user_0020_habit_international_long_layover_buffer_p03_explicit_retrieval,tm2_planning_v02_user_0020,explicit_retrieval,C,False,,,Prioritize the lowest fare over connection timing for international routes.
taskmaster_planning_v02_probe_e698caabe3ee20e3,tm2_planning_v02_user_0020_habit_international_long_layover_buffer_p03_explicit_retrieval,tm2_planning_v02_user_0020,explicit_retrieval,D,False,,tight,"Choose the shortest total itinerary whenever it is available, even if the connection is tight."
taskmaster_planning_v02_probe_1de13246272a77d7,tm2_planning_v02_user_0021_habit_red_eye_avoidance_p00_direct_use,tm2_planning_v02_user_0021,direct_use,A,False,,,An 11:45 PM Monday nonstop arriving at 2:20 AM Tuesday for $319.
taskmaster_planning_v02_probe_1de13246272a77d7,tm2_planning_v02_user_0021_habit_red_eye_avoidance_p00_direct_use,tm2_planning_v02_user_0021,direct_use,B,False,,,"A 10:05 PM Monday one-stop itinerary arriving at 7:20 AM Tuesday for $288, with a 70-minute connection."
taskmaster_planning_v02_probe_1de13246272a77d7,tm2_planning_v02_user_0021_habit_red_eye_avoidance_p00_direct_use,tm2_planning_v02_user_0021,direct_use,C,True,,,A 7:30 AM Tuesday nonstop arriving at 10:05 AM Tuesday for $348.
taskmaster_planning_v02_probe_1de13246272a77d7,tm2_planning_v02_user_0021_habit_red_eye_avoidance_p00_direct_use,tm2_planning_v02_user_0021,direct_use,D,False,,,"A 6:10 AM Tuesday one-stop itinerary arriving at 1:35 PM Tuesday for $342, with a 40-minute connection."
taskmaster_planning_v02_probe_a9a8938fb3e43d68,tm2_planning_v02_user_0021_habit_red_eye_avoidance_p01_boundary,tm2_planning_v02_user_0021,boundary,A,False,though;even_though,though,"Recommend the Friday 6:00 a.m. one-stop because it is the lowest fare, even though it arrives after the requested time."
taskmaster_planning_v02_probe_a9a8938fb3e43d68,tm2_planning_v02_user_0021_habit_red_eye_avoidance_p01_boundary,tm2_planning_v02_user_0021,boundary,B,True,,,Recommend the Thursday 10:45 p.m. red-eye because it preserves Thursday daytime and arrives before 8:30 a.m. Friday.
taskmaster_planning_v02_probe_a9a8938fb3e43d68,tm2_planning_v02_user_0021_habit_red_eye_avoidance_p01_boundary,tm2_planning_v02_user_0021,boundary,C,False,,,Recommend the Thursday 1:30 p.m. nonstop because it avoids overnight travel and is slightly cheaper.
taskmaster_planning_v02_probe_a9a8938fb3e43d68,tm2_planning_v02_user_0021_habit_red_eye_avoidance_p01_boundary,tm2_planning_v02_user_0021,boundary,D,False,though;even_though,though,"Recommend the Wednesday 11:30 p.m. red-eye because it avoids traveling during Thursday daytime, even though it arrives a day early and may require an extra hotel night."
taskmaster_planning_v02_probe_749040b29f603451,tm2_planning_v02_user_0021_habit_red_eye_avoidance_p02_exception,tm2_planning_v02_user_0021,exception,A,False,,miss,"Suggest leaving Friday morning instead to avoid overnight travel, even if it misses the requested arrival timing."
taskmaster_planning_v02_probe_749040b29f603451,tm2_planning_v02_user_0021_habit_red_eye_avoidance_p02_exception,tm2_planning_v02_user_0021,exception,B,False,,,Choose the cheapest Wednesday daytime one-stop itinerary because it saves money and avoids a red-eye.
taskmaster_planning_v02_probe_749040b29f603451,tm2_planning_v02_user_0021_habit_red_eye_avoidance_p02_exception,tm2_planning_v02_user_0021,exception,C,False,though;even_though,though,"Recommend a Thursday midday nonstop because it avoids overnight travel, even though it uses the daytime the user asked to keep open."
taskmaster_planning_v02_probe_749040b29f603451,tm2_planning_v02_user_0021_habit_red_eye_avoidance_p02_exception,tm2_planning_v02_user_0021,exception,D,True,,,"Prioritize a Wednesday-night red-eye arriving Thursday morning, as long as the fare and routing are reasonable."
taskmaster_planning_v02_probe_ea4168b461cb7319,tm2_planning_v02_user_0021_habit_red_eye_avoidance_p03_explicit_retrieval,tm2_planning_v02_user_0021,explicit_retrieval,A,False,,,Avoid early-morning departures even if they are nonstop and substantially cheaper.
taskmaster_planning_v02_probe_ea4168b461cb7319,tm2_planning_v02_user_0021_habit_red_eye_avoidance_p03_explicit_retrieval,tm2_planning_v02_user_0021,explicit_retrieval,B,False,,,Prioritize red-eye flights because they preserve more daytime hours at the destination.
taskmaster_planning_v02_probe_ea4168b461cb7319,tm2_planning_v02_user_0021_habit_red_eye_avoidance_p03_explicit_retrieval,tm2_planning_v02_user_0021,explicit_retrieval,C,True,,,"Prefer normal-hour flights, and include red-eyes only when they provide a major price or schedule advantage."
taskmaster_planning_v02_probe_ea4168b461cb7319,tm2_planning_v02_user_0021_habit_red_eye_avoidance_p03_explicit_retrieval,tm2_planning_v02_user_0021,explicit_retrieval,D,False,,,"Choose the lowest fare whenever possible, even if that means selecting an overnight flight."
taskmaster_planning_v02_probe_3a3999d843749314,tm2_planning_v02_user_0022_habit_airport_transfer_reliability_p00_direct_use,tm2_planning_v02_user_0022,direct_use,A,False,,,Use the light rail and walk from the nearest station to the hotel to keep the transfer cost low.
taskmaster_planning_v02_probe_3a3999d843749314,tm2_planning_v02_user_0022_habit_airport_transfer_reliability_p00_direct_use,tm2_planning_v02_user_0022,direct_use,B,False,,,Book a shared airport shuttle with multiple hotel stops because it is less expensive than a private pickup.
taskmaster_planning_v02_probe_3a3999d843749314,tm2_planning_v02_user_0022_habit_airport_transfer_reliability_p00_direct_use,tm2_planning_v02_user_0022,direct_use,C,True,,,"Pre-book a flight-tracked airport car or confirmed executive transfer with a defined pickup window, even if it costs more than the cheapest option."
taskmaster_planning_v02_probe_3a3999d843749314,tm2_planning_v02_user_0022_habit_airport_transfer_reliability_p00_direct_use,tm2_planning_v02_user_0022,direct_use,D,False,,,Wait until landing to compare rideshare prices and request whichever app is cheapest at that moment.
taskmaster_planning_v02_probe_734718006703b624,tm2_planning_v02_user_0022_habit_airport_transfer_reliability_p01_boundary,tm2_planning_v02_user_0022,boundary,A,False,though;even_though,though,Reserve a flight-tracked private car in advance so the pickup is guaranteed even though the schedule is flexible.
taskmaster_planning_v02_probe_734718006703b624,tm2_planning_v02_user_0022_habit_airport_transfer_reliability_p01_boundary,tm2_planning_v02_user_0022,boundary,B,False,,,"Arrange a fixed-time shuttle now, even if it means waiting at the airport or paying more than needed."
taskmaster_planning_v02_probe_734718006703b624,tm2_planning_v02_user_0022_habit_airport_transfer_reliability_p01_boundary,tm2_planning_v02_user_0022,boundary,C,True,,,"Decide after landing based on wait times, luggage, and mood, using a rideshare, taxi, or train if it looks convenient."
taskmaster_planning_v02_probe_734718006703b624,tm2_planning_v02_user_0022_habit_airport_transfer_reliability_p01_boundary,tm2_planning_v02_user_0022,boundary,D,False,,uncertain,Book a premium airport transfer with meet-and-greet service to avoid any uncertainty on arrival.
taskmaster_planning_v02_probe_91f3ca9ae497b181,tm2_planning_v02_user_0022_habit_airport_transfer_reliability_p02_exception,tm2_planning_v02_user_0022,exception,A,False,,,Book a flight-tracked private car in advance so the driver is waiting even if the flight arrives late.
taskmaster_planning_v02_probe_91f3ca9ae497b181,tm2_planning_v02_user_0022_habit_airport_transfer_reliability_p02_exception,tm2_planning_v02_user_0022,exception,B,True,,,"Take the CTA Blue Line from O'Hare toward downtown, then walk or make a short local connection to the hotel."
taskmaster_planning_v02_probe_91f3ca9ae497b181,tm2_planning_v02_user_0022_habit_airport_transfer_reliability_p02_exception,tm2_planning_v02_user_0022,exception,C,False,,,Use an on-demand rideshare from the terminal pickup area to avoid navigating trains with luggage.
taskmaster_planning_v02_probe_91f3ca9ae497b181,tm2_planning_v02_user_0022_habit_airport_transfer_reliability_p02_exception,tm2_planning_v02_user_0022,exception,D,False,,,Reserve a direct airport shuttle to the hotel for a more predictable door-to-door arrival.
taskmaster_planning_v02_probe_07ead1dc92ac06e2,tm2_planning_v02_user_0022_habit_airport_transfer_reliability_p03_explicit_retrieval,tm2_planning_v02_user_0022,explicit_retrieval,A,False,,,"For personal vacations, always book a premium private airport car in advance regardless of schedule flexibility."
taskmaster_planning_v02_probe_07ead1dc92ac06e2,tm2_planning_v02_user_0022_habit_airport_transfer_reliability_p03_explicit_retrieval,tm2_planning_v02_user_0022,explicit_retrieval,B,True,rather_than,least certain,"For client, meeting, or work trips that need airport ground transportation, choose a predictable prearranged transfer such as a scheduled car or confirmed shuttle rather than the cheapest or least certain option."
taskmaster_planning_v02_probe_07ead1dc92ac06e2,tm2_planning_v02_user_0022_habit_airport_transfer_reliability_p03_explicit_retrieval,tm2_planning_v02_user_0022,explicit_retrieval,C,False,,,"For work trips, avoid reserved airport transfers and rely on public transit to reduce costs and explore the city."
taskmaster_planning_v02_probe_07ead1dc92ac06e2,tm2_planning_v02_user_0022_habit_airport_transfer_reliability_p03_explicit_retrieval,tm2_planning_v02_user_0022,explicit_retrieval,D,False,,,"For most trips, prioritize the lowest-cost airport transportation option, even if that means waiting until arrival to decide."
taskmaster_planning_v02_probe_489dfbad3d2b5ca3,tm2_planning_v02_user_0023_habit_early_morning_avoidance_p00_direct_use,tm2_planning_v02_user_0023,direct_use,A,True,,,"10:30 a.m. nonstop, arrives 12:30 p.m., $204"
taskmaster_planning_v02_probe_489dfbad3d2b5ca3,tm2_planning_v02_user_0023_habit_early_morning_avoidance_p00_direct_use,tm2_planning_v02_user_0023,direct_use,B,False,,,"2:15 p.m. one-stop, arrives 6:55 p.m., $188"
taskmaster_planning_v02_probe_489dfbad3d2b5ca3,tm2_planning_v02_user_0023_habit_early_morning_avoidance_p00_direct_use,tm2_planning_v02_user_0023,direct_use,C,False,,,"8:40 p.m. nonstop, arrives 10:40 p.m., $229"
taskmaster_planning_v02_probe_489dfbad3d2b5ca3,tm2_planning_v02_user_0023_habit_early_morning_avoidance_p00_direct_use,tm2_planning_v02_user_0023,direct_use,D,False,,,"6:05 a.m. nonstop, arrives 8:05 a.m., $178"
taskmaster_planning_v02_probe_068cf2d835763cdb,tm2_planning_v02_user_0023_habit_early_morning_avoidance_p01_boundary,tm2_planning_v02_user_0023,boundary,A,False,,,"Fly in the previous evening on a 7:55 p.m. nonstop arriving at 9:30 p.m., then stay near the client so the morning is relaxed."
taskmaster_planning_v02_probe_068cf2d835763cdb,tm2_planning_v02_user_0023_habit_early_morning_avoidance_p01_boundary,tm2_planning_v02_user_0023,boundary,B,False,,,Take the 6:45 a.m. nonstop arriving at 8:20 a.m.; it costs a bit less and avoids the earliest listed departure.
taskmaster_planning_v02_probe_068cf2d835763cdb,tm2_planning_v02_user_0023_habit_early_morning_avoidance_p01_boundary,tm2_planning_v02_user_0023,boundary,C,True,but,without;but,Take the 5:50 a.m. nonstop arriving at 7:25 a.m.; it is a dawn start but leaves a solid cushion before the client time without adding a hotel.
taskmaster_planning_v02_probe_068cf2d835763cdb,tm2_planning_v02_user_0023_habit_early_morning_avoidance_p01_boundary,tm2_planning_v02_user_0023,boundary,D,False,,,Take the 7:25 a.m. one-stop arriving at 10:10 a.m.; it is the lowest same-day fare and makes the departure morning easier.
taskmaster_planning_v02_probe_598617a34a8fdee6,tm2_planning_v02_user_0023_habit_early_morning_avoidance_p02_exception,tm2_planning_v02_user_0023,exception,A,False,,,"8:45 a.m. departure, nonstop, arrives at 2:05 p.m., $264"
taskmaster_planning_v02_probe_598617a34a8fdee6,tm2_planning_v02_user_0023_habit_early_morning_avoidance_p02_exception,tm2_planning_v02_user_0023,exception,B,False,,,"12:15 p.m. departure, nonstop, arrives at 5:35 p.m., $251"
taskmaster_planning_v02_probe_598617a34a8fdee6,tm2_planning_v02_user_0023_habit_early_morning_avoidance_p02_exception,tm2_planning_v02_user_0023,exception,C,True,,,"5:15 a.m. departure, one short connection, arrives at 11:20 a.m., $286"
taskmaster_planning_v02_probe_598617a34a8fdee6,tm2_planning_v02_user_0023_habit_early_morning_avoidance_p02_exception,tm2_planning_v02_user_0023,exception,D,False,,,"10:30 a.m. departure, one connection, arrives at 4:10 p.m., $238"
taskmaster_planning_v02_probe_538cd114ceccd876,tm2_planning_v02_user_0023_habit_early_morning_avoidance_p03_explicit_retrieval,tm2_planning_v02_user_0023,explicit_retrieval,A,False,,,"Prioritize nonstop red-eye flights whenever available, even if the user did not request them."
taskmaster_planning_v02_probe_538cd114ceccd876,tm2_planning_v02_user_0023_habit_early_morning_avoidance_p03_explicit_retrieval,tm2_planning_v02_user_0023,explicit_retrieval,B,False,,,Always book the earliest flight for international itineraries to maximize connection time.
taskmaster_planning_v02_probe_538cd114ceccd876,tm2_planning_v02_user_0023_habit_early_morning_avoidance_p03_explicit_retrieval,tm2_planning_v02_user_0023,explicit_retrieval,C,False,,,Choose the cheapest flight even if it leaves before dawn.
taskmaster_planning_v02_probe_538cd114ceccd876,tm2_planning_v02_user_0023_habit_early_morning_avoidance_p03_explicit_retrieval,tm2_planning_v02_user_0023,explicit_retrieval,D,True,,,Favor mid-morning or later departures over very early flights when the trip is nonurgent and personal.
taskmaster_planning_v02_probe_d96c4d2345d81448,tm2_planning_v02_user_0024_habit_business_travel_arrival_buffer_p00_direct_use,tm2_planning_v02_user_0024,direct_use,A,False,,,"Take the lowest-cost Tuesday morning flight scheduled to land at 8:05 a.m., skip the Monday hotel night, and go straight from RDU to the client site."
taskmaster_planning_v02_probe_d96c4d2345d81448,tm2_planning_v02_user_0024_habit_business_travel_arrival_buffer_p00_direct_use,tm2_planning_v02_user_0024,direct_use,B,False,,,"Take the cheapest late-Monday connection scheduled to land at 12:15 a.m. Tuesday, use an airport hotel about 45 minutes from the client site, and save about $190."
taskmaster_planning_v02_probe_d96c4d2345d81448,tm2_planning_v02_user_0024_habit_business_travel_arrival_buffer_p00_direct_use,tm2_planning_v02_user_0024,direct_use,C,False,,,"Fly Tuesday morning into Greensboro because the fare is about $150 lower, land at 6:55 a.m., and rent a car for the drive to the Raleigh meeting."
taskmaster_planning_v02_probe_d96c4d2345d81448,tm2_planning_v02_user_0024_habit_business_travel_arrival_buffer_p00_direct_use,tm2_planning_v02_user_0024,direct_use,D,True,though;even_though,though,"Fly Monday afternoon, land around 3:00 p.m., and book a hotel within a 10-minute ride of the client's office, even though it costs about $140 more overall."
taskmaster_planning_v02_probe_aeb8ce06a986a6f5,tm2_planning_v02_user_0024_habit_business_travel_arrival_buffer_p01_boundary,tm2_planning_v02_user_0024,boundary,A,False,despite,despite,"Choose a red-eye arriving very early Friday morning to maximize unused time in the city, despite likely making the first day tiring."
taskmaster_planning_v02_probe_aeb8ce06a986a6f5,tm2_planning_v02_user_0024_habit_business_travel_arrival_buffer_p01_boundary,tm2_planning_v02_user_0024,boundary,B,True,,,"Choose the cheaper nonstop Friday evening flight that arrives around 9:30 p.m., paired with a reasonably priced hotel near the subway line they will use on Saturday."
taskmaster_planning_v02_probe_aeb8ce06a986a6f5,tm2_planning_v02_user_0024_habit_business_travel_arrival_buffer_p01_boundary,tm2_planning_v02_user_0024,boundary,C,False,though;even_though,though,"Choose a flight with a long layover that arrives mid-afternoon Friday because it creates an extra arrival cushion, even though it is less convenient."
taskmaster_planning_v02_probe_aeb8ce06a986a6f5,tm2_planning_v02_user_0024_habit_business_travel_arrival_buffer_p01_boundary,tm2_planning_v02_user_0024,boundary,D,False,though;even_though,though,"Choose a much more expensive early-morning Friday flight so they arrive before noon, even though they have no plans until the next day."
taskmaster_planning_v02_probe_77c5f744200ca992,tm2_planning_v02_user_0024_habit_business_travel_arrival_buffer_p02_exception,tm2_planning_v02_user_0024,exception,A,True,,,Take the Monday nonstop that arrives around 8:30 p.m.; it is cheaper and still gets me in the night before the Tuesday kickoff.
taskmaster_planning_v02_probe_77c5f744200ca992,tm2_planning_v02_user_0024_habit_business_travel_arrival_buffer_p02_exception,tm2_planning_v02_user_0024,exception,B,False,,,"Take the cheapest Tuesday morning flight that lands at 9:50 a.m., leaving just over an hour before the client kickoff."
taskmaster_planning_v02_probe_77c5f744200ca992,tm2_planning_v02_user_0024_habit_business_travel_arrival_buffer_p02_exception,tm2_planning_v02_user_0024,exception,C,False,though;even_though,though,"Take the Monday morning flight that arrives before noon, even though it costs more, to keep a large Monday arrival cushion."
taskmaster_planning_v02_probe_77c5f744200ca992,tm2_planning_v02_user_0024_habit_business_travel_arrival_buffer_p02_exception,tm2_planning_v02_user_0024,exception,D,False,,,Fly in Sunday night and pay for an extra hotel night to maximize buffer time before the Tuesday meeting.
taskmaster_planning_v02_probe_7db56b70fb2fb44a,tm2_planning_v02_user_0024_habit_business_travel_arrival_buffer_p03_explicit_retrieval,tm2_planning_v02_user_0024,explicit_retrieval,A,True,,tight,"Choose an itinerary that preserves a meaningful arrival cushion before the meeting, even if cheaper tighter options are available."
taskmaster_planning_v02_probe_7db56b70fb2fb44a,tm2_planning_v02_user_0024_habit_business_travel_arrival_buffer_p03_explicit_retrieval,tm2_planning_v02_user_0024,explicit_retrieval,B,False,,,"Prioritize nonstop flights over arrival timing, even if the schedule leaves little room for delays."
taskmaster_planning_v02_probe_7db56b70fb2fb44a,tm2_planning_v02_user_0024_habit_business_travel_arrival_buffer_p03_explicit_retrieval,tm2_planning_v02_user_0024,explicit_retrieval,C,False,,farther,Book lodging farther from the client site when it offers better rates or loyalty perks.
taskmaster_planning_v02_probe_7db56b70fb2fb44a,tm2_planning_v02_user_0024_habit_business_travel_arrival_buffer_p03_explicit_retrieval,tm2_planning_v02_user_0024,explicit_retrieval,D,False,,,Choose the lowest-cost itinerary as long as it is scheduled to arrive before the meeting begins.
taskmaster_planning_v02_probe_3e287695347ff965,tm2_planning_v02_user_0025_habit_tight_schedule_nonstop_priority_p00_direct_use,tm2_planning_v02_user_0025,direct_use,A,False,,,"$238 one-stop via San Francisco, departs 6:10 a.m., 45-minute connection, arrives 11:40 a.m."
taskmaster_planning_v02_probe_3e287695347ff965,tm2_planning_v02_user_0025_habit_tight_schedule_nonstop_priority_p00_direct_use,tm2_planning_v02_user_0025,direct_use,B,False,,,"$415 nonstop, departs 10:15 a.m., arrives 12:55 p.m."
taskmaster_planning_v02_probe_3e287695347ff965,tm2_planning_v02_user_0025_habit_tight_schedule_nonstop_priority_p00_direct_use,tm2_planning_v02_user_0025,direct_use,C,True,,,"$289 nonstop, departs 7:00 a.m., arrives 9:45 a.m."
taskmaster_planning_v02_probe_3e287695347ff965,tm2_planning_v02_user_0025_habit_tight_schedule_nonstop_priority_p00_direct_use,tm2_planning_v02_user_0025,direct_use,D,False,,,"$210 one-stop via Las Vegas, departs 8:30 a.m., 50-minute connection, arrives 12:55 p.m."
taskmaster_planning_v02_probe_149ece76ba9faf07,tm2_planning_v02_user_0025_habit_tight_schedule_nonstop_priority_p01_boundary,tm2_planning_v02_user_0025,boundary,A,True,,,A one-stop itinerary with a 2-hour layover that saves $165 and arrives in the evening.
taskmaster_planning_v02_probe_149ece76ba9faf07,tm2_planning_v02_user_0025_habit_tight_schedule_nonstop_priority_p01_boundary,tm2_planning_v02_user_0025,boundary,B,False,,,A nonstop flight on the traveler’s preferred airline that costs $220 more and earns extra miles.
taskmaster_planning_v02_probe_149ece76ba9faf07,tm2_planning_v02_user_0025_habit_tight_schedule_nonstop_priority_p01_boundary,tm2_planning_v02_user_0025,boundary,C,False,but,but,A nonstop flight that costs $175 more but has the lowest delay exposure.
taskmaster_planning_v02_probe_149ece76ba9faf07,tm2_planning_v02_user_0025_habit_tight_schedule_nonstop_priority_p01_boundary,tm2_planning_v02_user_0025,boundary,D,False,but,but,A two-stop itinerary with 40-minute connections that saves $190 but has little room for delays.
taskmaster_planning_v02_probe_b4276755edab6a37,tm2_planning_v02_user_0025_habit_tight_schedule_nonstop_priority_p02_exception,tm2_planning_v02_user_0025,exception,A,False,,,"A nonstop flight on a preferred departure time for $510, chosen mainly for convenience."
taskmaster_planning_v02_probe_b4276755edab6a37,tm2_planning_v02_user_0025_habit_tight_schedule_nonstop_priority_p02_exception,tm2_planning_v02_user_0025,exception,B,False,but,does not;but,A one-stop refundable fare for $390 that keeps flexibility but does not use miles.
taskmaster_planning_v02_probe_b4276755edab6a37,tm2_planning_v02_user_0025_habit_tight_schedule_nonstop_priority_p02_exception,tm2_planning_v02_user_0025,exception,C,False,,,A nonstop flight for $420 that arrives in the early afternoon with the least delay exposure.
taskmaster_planning_v02_probe_b4276755edab6a37,tm2_planning_v02_user_0025_habit_tight_schedule_nonstop_priority_p02_exception,tm2_planning_v02_user_0025,exception,D,True,,,"A one-stop itinerary using airline miles plus $18 in fees, with a 2-hour layover and a later arrival."
taskmaster_planning_v02_probe_95fd65a18f812911,tm2_planning_v02_user_0025_habit_tight_schedule_nonstop_priority_p03_explicit_retrieval,tm2_planning_v02_user_0025,explicit_retrieval,A,False,,,"Prioritize earning airline miles or status benefits, even if the route has more transfers."
taskmaster_planning_v02_probe_95fd65a18f812911,tm2_planning_v02_user_0025_habit_tight_schedule_nonstop_priority_p03_explicit_retrieval,tm2_planning_v02_user_0025,explicit_retrieval,B,True,,,"Prefer nonstop or lowest-transfer itineraries, even when a connecting option is slightly cheaper."
