probe_id,private_probe_id,probe_type,choice_id,is_gold,marker_hits,negative_hits,text
taskmaster_planning_v02_probe_749040b29f603451,tm2_planning_v02_user_0021_habit_red_eye_avoidance_p02_exception,exception,A,True,while,,"Prioritize a Wednesday-night red-eye that arrives Thursday morning, if the fare and routing are reasonable, while noting the overnight-sleep tradeoff."
taskmaster_planning_v02_probe_749040b29f603451,tm2_planning_v02_user_0021_habit_red_eye_avoidance_p02_exception,exception,B,False,while,,"Prioritize a cheaper Wednesday daytime one-stop that arrives Wednesday evening, if it avoids overnight travel, while noting it cuts into the Wednesday workday."
taskmaster_planning_v02_probe_749040b29f603451,tm2_planning_v02_user_0021_habit_red_eye_avoidance_p02_exception,exception,C,False,while,,"Prioritize a Thursday midday nonstop, if it is the simplest routing, while noting it uses the Thursday daytime window the user wanted open."
taskmaster_planning_v02_probe_749040b29f603451,tm2_planning_v02_user_0021_habit_red_eye_avoidance_p02_exception,exception,D,False,while,miss,"Prioritize a lower-fare Friday morning departure, if it is more comfortable, while noting it misses the Thursday-morning arrival need."
taskmaster_planning_v02_probe_ea4168b461cb7319,tm2_planning_v02_user_0021_habit_red_eye_avoidance_p03_explicit_retrieval,explicit_retrieval,A,False,,,Avoid early-morning departures even if they are nonstop and substantially cheaper.
taskmaster_planning_v02_probe_ea4168b461cb7319,tm2_planning_v02_user_0021_habit_red_eye_avoidance_p03_explicit_retrieval,explicit_retrieval,B,False,,,Prioritize red-eye flights because they preserve more daytime hours at the destination.
taskmaster_planning_v02_probe_ea4168b461cb7319,tm2_planning_v02_user_0021_habit_red_eye_avoidance_p03_explicit_retrieval,explicit_retrieval,C,True,,,"Prefer normal-hour flights, and include red-eyes only when they provide a major price or schedule advantage."
taskmaster_planning_v02_probe_ea4168b461cb7319,tm2_planning_v02_user_0021_habit_red_eye_avoidance_p03_explicit_retrieval,explicit_retrieval,D,False,,,"Choose the lowest fare whenever possible, even if that means selecting an overnight flight."
taskmaster_planning_v02_probe_3a3999d843749314,tm2_planning_v02_user_0022_habit_airport_transfer_reliability_p00_direct_use,direct_use,A,False,,,Use the light rail and walk from the nearest station to the hotel to keep the transfer cost low.
taskmaster_planning_v02_probe_3a3999d843749314,tm2_planning_v02_user_0022_habit_airport_transfer_reliability_p00_direct_use,direct_use,B,False,,,Book a shared airport shuttle with multiple hotel stops because it is less expensive than a private pickup.
taskmaster_planning_v02_probe_3a3999d843749314,tm2_planning_v02_user_0022_habit_airport_transfer_reliability_p00_direct_use,direct_use,C,True,,,"Pre-book a flight-tracked airport car or confirmed executive transfer with a defined pickup window, even if it costs more than the cheapest option."
taskmaster_planning_v02_probe_3a3999d843749314,tm2_planning_v02_user_0022_habit_airport_transfer_reliability_p00_direct_use,direct_use,D,False,,,Wait until landing to compare rideshare prices and request whichever app is cheapest at that moment.
taskmaster_planning_v02_probe_734718006703b624,tm2_planning_v02_user_0022_habit_airport_transfer_reliability_p01_boundary,boundary,A,False,,,"Reserve a flight-tracked private car before departure for a dependable door-to-door pickup, accepting the higher price."
taskmaster_planning_v02_probe_734718006703b624,tm2_planning_v02_user_0022_habit_airport_transfer_reliability_p01_boundary,boundary,B,False,,,"Book an airport shuttle before departure for a known transfer option, accepting a scheduled pickup window."
taskmaster_planning_v02_probe_734718006703b624,tm2_planning_v02_user_0022_habit_airport_transfer_reliability_p01_boundary,boundary,C,True,,,"Wait until after landing, then choose among your friend, rideshare, taxi, or train based on actual wait times and convenience, accepting a little on-arrival decision time."
taskmaster_planning_v02_probe_734718006703b624,tm2_planning_v02_user_0022_habit_airport_transfer_reliability_p01_boundary,boundary,D,False,,,"Plan to take the airport train for a lower-cost route into town, accepting the extra city-side transfer if needed."
taskmaster_planning_v02_probe_91f3ca9ae497b181,tm2_planning_v02_user_0022_habit_airport_transfer_reliability_p02_exception,exception,A,False,,,Book a flight-tracked private car in advance so the driver is waiting even if the flight arrives late.
taskmaster_planning_v02_probe_91f3ca9ae497b181,tm2_planning_v02_user_0022_habit_airport_transfer_reliability_p02_exception,exception,B,True,,,"Take the CTA Blue Line from O'Hare toward downtown, then walk or make a short local connection to the hotel."
taskmaster_planning_v02_probe_91f3ca9ae497b181,tm2_planning_v02_user_0022_habit_airport_transfer_reliability_p02_exception,exception,C,False,,,Use an on-demand rideshare from the terminal pickup area to avoid navigating trains with luggage.
taskmaster_planning_v02_probe_91f3ca9ae497b181,tm2_planning_v02_user_0022_habit_airport_transfer_reliability_p02_exception,exception,D,False,,,Reserve a direct airport shuttle to the hotel for a more predictable door-to-door arrival.
taskmaster_planning_v02_probe_07ead1dc92ac06e2,tm2_planning_v02_user_0022_habit_airport_transfer_reliability_p03_explicit_retrieval,explicit_retrieval,A,False,,,"For personal vacations, always book a premium private airport car in advance regardless of schedule flexibility."
taskmaster_planning_v02_probe_07ead1dc92ac06e2,tm2_planning_v02_user_0022_habit_airport_transfer_reliability_p03_explicit_retrieval,explicit_retrieval,B,True,rather_than,least certain,"For client, meeting, or work trips that need airport ground transportation, choose a predictable prearranged transfer such as a scheduled car or confirmed shuttle rather than the cheapest or least certain option."
taskmaster_planning_v02_probe_07ead1dc92ac06e2,tm2_planning_v02_user_0022_habit_airport_transfer_reliability_p03_explicit_retrieval,explicit_retrieval,C,False,,,"For work trips, avoid reserved airport transfers and rely on public transit to reduce costs and explore the city."
taskmaster_planning_v02_probe_07ead1dc92ac06e2,tm2_planning_v02_user_0022_habit_airport_transfer_reliability_p03_explicit_retrieval,explicit_retrieval,D,False,,,"For most trips, prioritize the lowest-cost airport transportation option, even if that means waiting until arrival to decide."
taskmaster_planning_v02_probe_489dfbad3d2b5ca3,tm2_planning_v02_user_0023_habit_early_morning_avoidance_p00_direct_use,direct_use,A,True,,,"10:30 a.m. nonstop, arrives 12:30 p.m., $204"
taskmaster_planning_v02_probe_489dfbad3d2b5ca3,tm2_planning_v02_user_0023_habit_early_morning_avoidance_p00_direct_use,direct_use,B,False,,,"2:15 p.m. one-stop, arrives 6:55 p.m., $188"
taskmaster_planning_v02_probe_489dfbad3d2b5ca3,tm2_planning_v02_user_0023_habit_early_morning_avoidance_p00_direct_use,direct_use,C,False,,,"8:40 p.m. nonstop, arrives 10:40 p.m., $229"
taskmaster_planning_v02_probe_489dfbad3d2b5ca3,tm2_planning_v02_user_0023_habit_early_morning_avoidance_p00_direct_use,direct_use,D,False,,,"6:05 a.m. nonstop, arrives 8:05 a.m., $178"
taskmaster_planning_v02_probe_068cf2d835763cdb,tm2_planning_v02_user_0023_habit_early_morning_avoidance_p01_boundary,boundary,A,False,,,"Fly in the previous evening on a 7:55 p.m. nonstop arriving at 9:30 p.m., then stay near the client so the morning is relaxed."
taskmaster_planning_v02_probe_068cf2d835763cdb,tm2_planning_v02_user_0023_habit_early_morning_avoidance_p01_boundary,boundary,B,False,,,Take the 6:45 a.m. nonstop arriving at 8:20 a.m.; it costs a bit less and avoids the earliest listed departure.
taskmaster_planning_v02_probe_068cf2d835763cdb,tm2_planning_v02_user_0023_habit_early_morning_avoidance_p01_boundary,boundary,C,True,but,without;but,Take the 5:50 a.m. nonstop arriving at 7:25 a.m.; it is a dawn start but leaves a solid cushion before the client time without adding a hotel.
taskmaster_planning_v02_probe_068cf2d835763cdb,tm2_planning_v02_user_0023_habit_early_morning_avoidance_p01_boundary,boundary,D,False,,,Take the 7:25 a.m. one-stop arriving at 10:10 a.m.; it is the lowest same-day fare and makes the departure morning easier.
taskmaster_planning_v02_probe_598617a34a8fdee6,tm2_planning_v02_user_0023_habit_early_morning_avoidance_p02_exception,exception,A,False,,,"8:45 a.m. departure, nonstop, arrives at 2:05 p.m., $264"
taskmaster_planning_v02_probe_598617a34a8fdee6,tm2_planning_v02_user_0023_habit_early_morning_avoidance_p02_exception,exception,B,False,,,"12:15 p.m. departure, nonstop, arrives at 5:35 p.m., $251"
taskmaster_planning_v02_probe_598617a34a8fdee6,tm2_planning_v02_user_0023_habit_early_morning_avoidance_p02_exception,exception,C,True,,,"5:15 a.m. departure, one short connection, arrives at 11:20 a.m., $286"
taskmaster_planning_v02_probe_598617a34a8fdee6,tm2_planning_v02_user_0023_habit_early_morning_avoidance_p02_exception,exception,D,False,,,"10:30 a.m. departure, one connection, arrives at 4:10 p.m., $238"
taskmaster_planning_v02_probe_538cd114ceccd876,tm2_planning_v02_user_0023_habit_early_morning_avoidance_p03_explicit_retrieval,explicit_retrieval,A,False,,,"Prioritize nonstop red-eye flights whenever available, even if the user did not request them."
taskmaster_planning_v02_probe_538cd114ceccd876,tm2_planning_v02_user_0023_habit_early_morning_avoidance_p03_explicit_retrieval,explicit_retrieval,B,False,,,Always book the earliest flight for international itineraries to maximize connection time.
taskmaster_planning_v02_probe_538cd114ceccd876,tm2_planning_v02_user_0023_habit_early_morning_avoidance_p03_explicit_retrieval,explicit_retrieval,C,False,,,Choose the cheapest flight even if it leaves before dawn.
taskmaster_planning_v02_probe_538cd114ceccd876,tm2_planning_v02_user_0023_habit_early_morning_avoidance_p03_explicit_retrieval,explicit_retrieval,D,True,,,Favor mid-morning or later departures over very early flights when the trip is nonurgent and personal.
taskmaster_planning_v02_probe_d96c4d2345d81448,tm2_planning_v02_user_0024_habit_business_travel_arrival_buffer_p00_direct_use,direct_use,A,False,,,"Take the lowest-cost Tuesday morning flight scheduled to land at 8:05 a.m., skip the Monday hotel night, and go straight from RDU to the client site."
taskmaster_planning_v02_probe_d96c4d2345d81448,tm2_planning_v02_user_0024_habit_business_travel_arrival_buffer_p00_direct_use,direct_use,B,False,,,"Take the cheapest late-Monday connection scheduled to land at 12:15 a.m. Tuesday, use an airport hotel about 45 minutes from the client site, and save about $190."
taskmaster_planning_v02_probe_d96c4d2345d81448,tm2_planning_v02_user_0024_habit_business_travel_arrival_buffer_p00_direct_use,direct_use,C,False,,,"Fly Tuesday morning into Greensboro because the fare is about $150 lower, land at 6:55 a.m., and rent a car for the drive to the Raleigh meeting."
taskmaster_planning_v02_probe_d96c4d2345d81448,tm2_planning_v02_user_0024_habit_business_travel_arrival_buffer_p00_direct_use,direct_use,D,True,though;even_though,though,"Fly Monday afternoon, land around 3:00 p.m., and book a hotel within a 10-minute ride of the client's office, even though it costs about $140 more overall."
taskmaster_planning_v02_probe_aeb8ce06a986a6f5,tm2_planning_v02_user_0024_habit_business_travel_arrival_buffer_p01_boundary,boundary,A,False,but,but,"Choose the early-morning nonstop to JFK arriving late Friday afternoon; it offers extra Friday time, but costs more and requires a pre-dawn departure."
taskmaster_planning_v02_probe_aeb8ce06a986a6f5,tm2_planning_v02_user_0024_habit_business_travel_arrival_buffer_p01_boundary,boundary,B,True,but,but,"Choose the mid-afternoon nonstop to JFK arriving around 10:45 p.m.; it fits an after-lunch departure and avoids a connection at a competitive fare, but leaves Friday mostly for travel."
taskmaster_planning_v02_probe_aeb8ce06a986a6f5,tm2_planning_v02_user_0024_habit_business_travel_arrival_buffer_p01_boundary,boundary,C,False,but,but,"Choose a midday one-stop flight to LaGuardia arriving around 7:30 p.m.; it gets them in earlier than the late nonstop, but saves little once the layover and less convenient airport are considered."
taskmaster_planning_v02_probe_aeb8ce06a986a6f5,tm2_planning_v02_user_0024_habit_business_travel_arrival_buffer_p01_boundary,boundary,D,False,but,but,"Choose the cheapest Friday-evening one-stop flight to Newark arriving after midnight; it lowers the airfare, but adds both a connection and a late cross-city transfer."
taskmaster_planning_v02_probe_77c5f744200ca992,tm2_planning_v02_user_0024_habit_business_travel_arrival_buffer_p02_exception,exception,A,True,,,Take the Monday nonstop that arrives around 8:30 p.m.; it is cheaper and still gets me in the night before the Tuesday kickoff.
taskmaster_planning_v02_probe_77c5f744200ca992,tm2_planning_v02_user_0024_habit_business_travel_arrival_buffer_p02_exception,exception,B,False,,,"Take the cheapest Tuesday morning flight that lands at 9:50 a.m., leaving just over an hour before the client kickoff."
taskmaster_planning_v02_probe_77c5f744200ca992,tm2_planning_v02_user_0024_habit_business_travel_arrival_buffer_p02_exception,exception,C,False,though;even_though,though,"Take the Monday morning flight that arrives before noon, even though it costs more, to keep a large Monday arrival cushion."
taskmaster_planning_v02_probe_77c5f744200ca992,tm2_planning_v02_user_0024_habit_business_travel_arrival_buffer_p02_exception,exception,D,False,,,Fly in Sunday night and pay for an extra hotel night to maximize buffer time before the Tuesday meeting.
taskmaster_planning_v02_probe_7db56b70fb2fb44a,tm2_planning_v02_user_0024_habit_business_travel_arrival_buffer_p03_explicit_retrieval,explicit_retrieval,A,True,,tight,"Choose an itinerary that preserves a meaningful arrival cushion before the meeting, even if cheaper tighter options are available."
taskmaster_planning_v02_probe_7db56b70fb2fb44a,tm2_planning_v02_user_0024_habit_business_travel_arrival_buffer_p03_explicit_retrieval,explicit_retrieval,B,False,,,"Prioritize nonstop flights over arrival timing, even if the schedule leaves little room for delays."
taskmaster_planning_v02_probe_7db56b70fb2fb44a,tm2_planning_v02_user_0024_habit_business_travel_arrival_buffer_p03_explicit_retrieval,explicit_retrieval,C,False,,farther,Book lodging farther from the client site when it offers better rates or loyalty perks.
taskmaster_planning_v02_probe_7db56b70fb2fb44a,tm2_planning_v02_user_0024_habit_business_travel_arrival_buffer_p03_explicit_retrieval,explicit_retrieval,D,False,,,Choose the lowest-cost itinerary as long as it is scheduled to arrive before the meeting begins.
taskmaster_planning_v02_probe_3e287695347ff965,tm2_planning_v02_user_0025_habit_tight_schedule_nonstop_priority_p00_direct_use,direct_use,A,False,,,"$238 one-stop via San Francisco, departs 6:10 a.m., 45-minute connection, arrives 11:40 a.m."
taskmaster_planning_v02_probe_3e287695347ff965,tm2_planning_v02_user_0025_habit_tight_schedule_nonstop_priority_p00_direct_use,direct_use,B,False,,,"$415 nonstop, departs 10:15 a.m., arrives 12:55 p.m."
taskmaster_planning_v02_probe_3e287695347ff965,tm2_planning_v02_user_0025_habit_tight_schedule_nonstop_priority_p00_direct_use,direct_use,C,True,,,"$289 nonstop, departs 7:00 a.m., arrives 9:45 a.m."
taskmaster_planning_v02_probe_3e287695347ff965,tm2_planning_v02_user_0025_habit_tight_schedule_nonstop_priority_p00_direct_use,direct_use,D,False,,,"$210 one-stop via Las Vegas, departs 8:30 a.m., 50-minute connection, arrives 12:55 p.m."
taskmaster_planning_v02_probe_149ece76ba9faf07,tm2_planning_v02_user_0025_habit_tight_schedule_nonstop_priority_p01_boundary,boundary,A,True,rather_than,,"A one-stop flight with a 1-hour-55-minute layover, saving about $160 versus nonstop; tradeoff: it arrives in the evening rather than midafternoon."
taskmaster_planning_v02_probe_149ece76ba9faf07,tm2_planning_v02_user_0025_habit_tight_schedule_nonstop_priority_p01_boundary,boundary,B,False,,,"A nonstop flight with the shortest travel time, arriving midafternoon; tradeoff: it costs about $175 more than the one-stop options."
taskmaster_planning_v02_probe_149ece76ba9faf07,tm2_planning_v02_user_0025_habit_tight_schedule_nonstop_priority_p01_boundary,boundary,C,False,,tight,"A one-stop flight with a 50-minute layover, saving about $185 versus nonstop; tradeoff: the connection is tight for only a small additional savings."
taskmaster_planning_v02_probe_149ece76ba9faf07,tm2_planning_v02_user_0025_habit_tight_schedule_nonstop_priority_p01_boundary,boundary,D,False,,,"A two-stop flight with the lowest fare, saving about $205 versus nonstop; tradeoff: it adds several hours of travel and arrives late at night."
taskmaster_planning_v02_probe_b4276755edab6a37,tm2_planning_v02_user_0025_habit_tight_schedule_nonstop_priority_p02_exception,exception,A,False,,,"A nonstop flight on a preferred departure time for $510, chosen mainly for convenience."
taskmaster_planning_v02_probe_b4276755edab6a37,tm2_planning_v02_user_0025_habit_tight_schedule_nonstop_priority_p02_exception,exception,B,False,but,does not;but,A one-stop refundable fare for $390 that keeps flexibility but does not use miles.
taskmaster_planning_v02_probe_b4276755edab6a37,tm2_planning_v02_user_0025_habit_tight_schedule_nonstop_priority_p02_exception,exception,C,False,,,A nonstop flight for $420 that arrives in the early afternoon with the least delay exposure.
taskmaster_planning_v02_probe_b4276755edab6a37,tm2_planning_v02_user_0025_habit_tight_schedule_nonstop_priority_p02_exception,exception,D,True,,,"A one-stop itinerary using airline miles plus $18 in fees, with a 2-hour layover and a later arrival."
taskmaster_planning_v02_probe_95fd65a18f812911,tm2_planning_v02_user_0025_habit_tight_schedule_nonstop_priority_p03_explicit_retrieval,explicit_retrieval,A,False,,,"Prioritize earning airline miles or status benefits, even if the route has more transfers."
taskmaster_planning_v02_probe_95fd65a18f812911,tm2_planning_v02_user_0025_habit_tight_schedule_nonstop_priority_p03_explicit_retrieval,explicit_retrieval,B,True,,,"Prefer nonstop or lowest-transfer itineraries, even when a connecting option is slightly cheaper."
taskmaster_planning_v02_probe_95fd65a18f812911,tm2_planning_v02_user_0025_habit_tight_schedule_nonstop_priority_p03_explicit_retrieval,explicit_retrieval,C,False,,,Select itineraries with longer layovers to allow time for airport work between flights.
taskmaster_planning_v02_probe_95fd65a18f812911,tm2_planning_v02_user_0025_habit_tight_schedule_nonstop_priority_p03_explicit_retrieval,explicit_retrieval,D,False,,,"Choose the cheapest fare available, accepting extra connections whenever it reduces the ticket price."
taskmaster_planning_v02_probe_56614c883dd553ad,tm2_planning_v02_user_0026_habit_uncertain_trip_refundable_fare_p00_direct_use,direct_use,A,False,,,Recommend the $690 business-class ticket because work trips are more comfortable and productive with extra space.
taskmaster_planning_v02_probe_56614c883dd553ad,tm2_planning_v02_user_0026_habit_uncertain_trip_refundable_fare_p00_direct_use,direct_use,B,True,,,"Recommend the $472 refundable economy ticket because the meeting date and approval are still unsettled, making flexibility worth the higher price."
taskmaster_planning_v02_probe_56614c883dd553ad,tm2_planning_v02_user_0026_habit_uncertain_trip_refundable_fare_p00_direct_use,direct_use,C,False,though;even_though,though,Recommend the $405 standard economy ticket because it is a middle-ground price even though changes would still add fees.
taskmaster_planning_v02_probe_56614c883dd553ad,tm2_planning_v02_user_0026_habit_uncertain_trip_refundable_fare_p00_direct_use,direct_use,D,False,,,Recommend the $318 basic economy ticket because it is the lowest upfront fare and keeps the trip budget down.
taskmaster_planning_v02_probe_95382d553fee20a1,tm2_planning_v02_user_0026_habit_uncertain_trip_refundable_fare_p01_boundary,boundary,A,True,,,"Recommend the $248 nonrefundable main-cabin fare, after confirming it meets their baggage and seat needs, because the trip is fixed and price is the priority."
taskmaster_planning_v02_probe_95382d553fee20a1,tm2_planning_v02_user_0026_habit_uncertain_trip_refundable_fare_p01_boundary,boundary,B,False,,,Recommend the $389 refundable fare because refundable tickets are generally safer even when plans are confirmed.
taskmaster_planning_v02_probe_95382d553fee20a1,tm2_planning_v02_user_0026_habit_uncertain_trip_refundable_fare_p01_boundary,boundary,C,False,,,"Advise waiting until closer to May to book, since fixed-date personal trips usually have more last-minute fare drops."
taskmaster_planning_v02_probe_95382d553fee20a1,tm2_planning_v02_user_0026_habit_uncertain_trip_refundable_fare_p01_boundary,boundary,D,False,though;even_though,though,"Suggest choosing a pricier flexible fare and using fare tracking later, even though the user said the dates cannot move."
taskmaster_planning_v02_probe_6f8bad663d0d4e7e,tm2_planning_v02_user_0026_habit_uncertain_trip_refundable_fare_p02_exception,exception,A,False,,,Wait another week before booking to see if any better flexible fares appear.
taskmaster_planning_v02_probe_6f8bad663d0d4e7e,tm2_planning_v02_user_0026_habit_uncertain_trip_refundable_fare_p02_exception,exception,B,False,,,Choose the $690 fully refundable fare in case the meetings unexpectedly shift.
taskmaster_planning_v02_probe_6f8bad663d0d4e7e,tm2_planning_v02_user_0026_habit_uncertain_trip_refundable_fare_p02_exception,exception,C,True,,,Book the $430 nonrefundable economy fare that matches the locked dates and meeting schedule.
taskmaster_planning_v02_probe_6f8bad663d0d4e7e,tm2_planning_v02_user_0026_habit_uncertain_trip_refundable_fare_p02_exception,exception,D,False,,,Pay $610 for a changeable fare with a longer layover to preserve some flexibility.
taskmaster_planning_v02_probe_26e1dadc4325b1eb,tm2_planning_v02_user_0026_habit_uncertain_trip_refundable_fare_p03_explicit_retrieval,explicit_retrieval,A,True,,,"A refundable or flexible economy fare, accepting a higher price over a cheaper nonrefundable or basic fare."
taskmaster_planning_v02_probe_26e1dadc4325b1eb,tm2_planning_v02_user_0026_habit_uncertain_trip_refundable_fare_p03_explicit_retrieval,explicit_retrieval,B,False,,,"The lowest nonrefundable fare available, assuming work travel could be adjusted later if needed."
taskmaster_planning_v02_probe_26e1dadc4325b1eb,tm2_planning_v02_user_0026_habit_uncertain_trip_refundable_fare_p03_explicit_retrieval,explicit_retrieval,C,False,,,"A nonstop flight at the best time of day, even if the fare had strict change limits."
taskmaster_planning_v02_probe_26e1dadc4325b1eb,tm2_planning_v02_user_0026_habit_uncertain_trip_refundable_fare_p03_explicit_retrieval,explicit_retrieval,D,False,,,Waiting until every approval was finalized before comparing or selecting any flight options.
taskmaster_planning_v02_probe_fef162edbd21fa01,tm2_planning_v02_user_0027_habit_work_hotel_near_venue_p00_direct_use,direct_use,A,False,,lively,"Book the boutique hotel in a more lively dining district for $249/night, about a 20-minute rideshare from the office."
taskmaster_planning_v02_probe_fef162edbd21fa01,tm2_planning_v02_user_0027_habit_work_hotel_near_venue_p00_direct_use,direct_use,B,False,,,"Book the hotel for $209/night in a quieter area, about 30 minutes away by train, with free breakfast included."
taskmaster_planning_v02_probe_fef162edbd21fa01,tm2_planning_v02_user_0027_habit_work_hotel_near_venue_p00_direct_use,direct_use,C,True,but,but,"Book the hotel a 4-minute walk from the office for $289/night; rooms are simple, but it avoids any commute before the workshop."
taskmaster_planning_v02_probe_fef162edbd21fa01,tm2_planning_v02_user_0027_habit_work_hotel_near_venue_p00_direct_use,direct_use,D,False,though,though,"Book the airport hotel for $179/night with a free shuttle, though it would take about 50 minutes to reach the office each morning."
taskmaster_planning_v02_probe_1b8bbb7f3f718e19,tm2_planning_v02_user_0027_habit_work_hotel_near_venue_p01_boundary,boundary,A,True,,,"A boutique hotel around the West Village, SoHo, or Chelsea, with strong nearby dining and nightlife plus multiple subway options to major sights, accepting a slightly higher nightly rate for the better neighborhood experience."
taskmaster_planning_v02_probe_1b8bbb7f3f718e19,tm2_planning_v02_user_0027_habit_work_hotel_near_venue_p01_boundary,boundary,B,False,,,"A polished hotel in the Midtown East or Grand Central business district, close to many conference and office buildings and very convenient for transit, accepting a more corporate area with less evening character."
taskmaster_planning_v02_probe_1b8bbb7f3f718e19,tm2_planning_v02_user_0027_habit_work_hotel_near_venue_p01_boundary,boundary,C,False,,,"A lower-priced hotel in Long Island City or near Queensboro Plaza, using the subway into Manhattan each day to keep the nightly rate comfortably under budget."
taskmaster_planning_v02_probe_1b8bbb7f3f718e19,tm2_planning_v02_user_0027_habit_work_hotel_near_venue_p01_boundary,boundary,D,False,,,"A large Times Square hotel that makes Broadway and tour pickups simple, accepting crowds and a less distinctive neighborhood in exchange for maximum tourist convenience."
taskmaster_planning_v02_probe_bb181a67580383dd,tm2_planning_v02_user_0027_habit_work_hotel_near_venue_p02_exception,exception,A,True,,,"A well-reviewed hotel in Lakewood for $169 per night, about 25 minutes from the convention center by light rail or rideshare."
taskmaster_planning_v02_probe_bb181a67580383dd,tm2_planning_v02_user_0027_habit_work_hotel_near_venue_p02_exception,exception,B,False,but,but,"An airport-area hotel for $155 per night, with free breakfast but a 45–55 minute commute to the convention center."
taskmaster_planning_v02_probe_bb181a67580383dd,tm2_planning_v02_user_0027_habit_work_hotel_near_venue_p02_exception,exception,C,False,,,"A boutique hotel in LoDo for $205 per night, with better restaurants nearby and a 15-minute walk to the workshop."
taskmaster_planning_v02_probe_bb181a67580383dd,tm2_planning_v02_user_0027_habit_work_hotel_near_venue_p02_exception,exception,D,False,,,"A downtown hotel three blocks from the convention center for $258 per night, with the easiest walk to the workshop."
taskmaster_planning_v02_probe_c04686d4c37d310c,tm2_planning_v02_user_0027_habit_work_hotel_near_venue_p03_explicit_retrieval,explicit_retrieval,A,False,,,Take a somewhat cheaper hotel across town if transit or rideshare options are available in the morning.
taskmaster_planning_v02_probe_c04686d4c37d310c,tm2_planning_v02_user_0027_habit_work_hotel_near_venue_p03_explicit_retrieval,explicit_retrieval,B,False,,,"Stay near the airport to simplify arrival and departure, even if the meetings are in another part of the city."
taskmaster_planning_v02_probe_c04686d4c37d310c,tm2_planning_v02_user_0027_habit_work_hotel_near_venue_p03_explicit_retrieval,explicit_retrieval,C,True,rather_than,longer commute,Pay a reasonable premium for a hotel within an easy walk or a few blocks of the meeting location rather than saving money with a longer commute.
taskmaster_planning_v02_probe_c04686d4c37d310c,tm2_planning_v02_user_0027_habit_work_hotel_near_venue_p03_explicit_retrieval,explicit_retrieval,D,False,,,Pick a hotel in a livelier dining or sightseeing area when the most interesting neighborhood is away from the meeting site.
taskmaster_planning_v02_probe_009a1a9aded16857,tm2_planning_v02_user_0028_habit_quiet_hotel_for_work_p00_direct_use,direct_use,A,False,,noisy;busy,"The official workshop hotel across the street from the venue. It has full-size desks, a business center, and the easiest commute; it also has a busy lobby bar, and recent reviews say conference nights can be noisy."
taskmaster_planning_v02_probe_009a1a9aded16857,tm2_planning_v02_user_0028_habit_quiet_hotel_for_work_p00_direct_use,direct_use,B,True,,limited,"A smaller business hotel about a 10-minute walk from the venue. It has reliable Wi-Fi, proper desks, and rooms on a quieter side street; it has smaller rooms, no on-site restaurant, and limited evening services."
taskmaster_planning_v02_probe_009a1a9aded16857,tm2_planning_v02_user_0028_habit_quiet_hotel_for_work_p00_direct_use,direct_use,C,False,,,"A suite-style hotel near O'Hare. It has larger rooms, free breakfast, and generally calm evenings; it adds a 35- to 45-minute commute each way and gets mixed comments about Wi-Fi for video calls."
taskmaster_planning_v02_probe_009a1a9aded16857,tm2_planning_v02_user_0028_habit_quiet_hotel_for_work_p00_direct_use,direct_use,D,False,,,"A boutique hotel in River North about a 15-minute rideshare from the venue. It has a co-working lounge, a popular restaurant, and stylish rooms; it also has compact desks and a rooftop bar that can carry noise upstairs."
taskmaster_planning_v02_probe_a23e905d5a55882a,tm2_planning_v02_user_0028_habit_quiet_hotel_for_work_p01_boundary,boundary,A,True,,lively,"A South Beach property with a lively pool or rooftop bar, adjoining rooms or suites, and short walks to restaurants and clubs; it may come with resort fees and some late-night noise."
taskmaster_planning_v02_probe_a23e905d5a55882a,tm2_planning_v02_user_0028_habit_quiet_hotel_for_work_p01_boundary,boundary,B,False,,,"A downtown financial-district hotel with spacious desks, strong Wi-Fi, and calmer lounges, plus lower rates; reaching South Beach restaurants and clubs would usually require rideshares."
taskmaster_planning_v02_probe_a23e905d5a55882a,tm2_planning_v02_user_0028_habit_quiet_hotel_for_work_p01_boundary,boundary,C,False,,limited,"An airport-area hotel with free breakfast, shuttle service, and reliable value for multiple rooms; the pool or bar scene and late-night dining options nearby are limited."
taskmaster_planning_v02_probe_a23e905d5a55882a,tm2_planning_v02_user_0028_habit_quiet_hotel_for_work_p01_boundary,boundary,D,False,,,"A quieter northern beachfront resort with a spa, polished rooms, and a more relaxed pool area; most nightlife would be a drive or rideshare away."
taskmaster_planning_v02_probe_71ec3d6bd1a2ba17,tm2_planning_v02_user_0028_habit_quiet_hotel_for_work_p02_exception,exception,A,False,,,"An airport hotel with free breakfast and shuttle service, offering the lowest nightly rate."
taskmaster_planning_v02_probe_71ec3d6bd1a2ba17,tm2_planning_v02_user_0028_habit_quiet_hotel_for_work_p02_exception,exception,B,False,,limited,"A quieter Midtown business hotel with strong Wi-Fi, large desks, and limited evening scene."
taskmaster_planning_v02_probe_71ec3d6bd1a2ba17,tm2_planning_v02_user_0028_habit_quiet_hotel_for_work_p02_exception,exception,C,True,,lively,"A lively Lower East Side hotel with a popular rooftop bar, group-friendly rooms, and several nightlife spots within walking distance."
taskmaster_planning_v02_probe_71ec3d6bd1a2ba17,tm2_planning_v02_user_0028_habit_quiet_hotel_for_work_p02_exception,exception,D,False,,,A calm boutique hotel near museums with spa-style amenities and early quiet hours.
